Date,A2A,AMP,AZM,BMED,BMPS,BAMI,BPE,BC,BZU,CPR,DIA,ENEL,ENI,RACE,FBK,G,HER,IP,ISP,INW,IG,IVG,LDO,MB,MONC,NEXI,PIRC,PST,PRY,REC,SPM,SRG,STLAM,STMMI,TIT,TEN,TRN,UCG,UNI
1989-09-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.46,NaN,NaN,NaN,NaN,NaN,NaN,8.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.41,NaN,NaN,NaN,NaN,NaN,NaN,3.98,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-09-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.41,NaN,NaN,NaN,NaN,NaN,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.41,NaN,NaN,NaN,NaN,NaN,NaN,4.04,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.42,NaN,NaN,NaN,NaN,NaN,NaN,8.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.45,NaN,NaN,NaN,NaN,NaN,NaN,4.04,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.46,NaN,NaN,NaN,NaN,NaN,NaN,8.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.43,NaN,NaN,NaN,NaN,NaN,NaN,4.01,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-10-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.47,NaN,NaN,NaN,NaN,NaN,NaN,8.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.36,NaN,NaN,NaN,NaN,NaN,NaN,4.01,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.42,NaN,NaN,NaN,NaN,NaN,NaN,8.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.34,NaN,NaN,NaN,NaN,NaN,NaN,4.01,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36,NaN,NaN,NaN,NaN,NaN,NaN,8.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.33,NaN,NaN,NaN,NaN,NaN,NaN,4.01,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.32,NaN,NaN,NaN,NaN,NaN,NaN,8.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.27,NaN,NaN,NaN,NaN,NaN,NaN,4.01,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.27,NaN,NaN,NaN,NaN,NaN,NaN,8.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.18,NaN,NaN,NaN,NaN,NaN,NaN,4.03,NaN,NaN,NaN,0.47,NaN,NaN,NaN,NaN
1989-10-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.26,NaN,NaN,NaN,NaN,NaN,NaN,8.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.28,NaN,NaN,NaN,NaN,NaN,NaN,4.06,NaN,NaN,NaN,0.47,NaN,NaN,NaN,NaN
1989-10-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.32,NaN,NaN,NaN,NaN,NaN,NaN,8.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.35,NaN,NaN,NaN,NaN,NaN,NaN,3.96,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.29,NaN,NaN,NaN,NaN,NaN,NaN,8.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.37,NaN,NaN,NaN,NaN,NaN,NaN,3.9,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.34,NaN,NaN,NaN,NaN,NaN,NaN,8.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.37,NaN,NaN,NaN,NaN,NaN,NaN,3.89,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.42,NaN,NaN,NaN,NaN,NaN,NaN,8.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.35,NaN,NaN,NaN,NaN,NaN,NaN,3.73,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN
1989-10-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.16,NaN,NaN,NaN,NaN,NaN,NaN,8.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.72,NaN,NaN,NaN,NaN,NaN,NaN,3.46,NaN,NaN,NaN,0.44,NaN,NaN,NaN,NaN
1989-10-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4,NaN,NaN,NaN,NaN,NaN,NaN,8.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2,NaN,NaN,NaN,NaN,NaN,NaN,3.61,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36,NaN,NaN,NaN,NaN,NaN,NaN,8.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05,NaN,NaN,NaN,NaN,NaN,NaN,3.73,NaN,NaN,NaN,0.45,NaN,NaN,NaN,NaN
1989-10-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.37,NaN,NaN,NaN,NaN,NaN,NaN,8.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.09,NaN,NaN,NaN,NaN,NaN,NaN,3.73,NaN,NaN,NaN,0.45,NaN,NaN,NaN,NaN
1989-10-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.33,NaN,NaN,NaN,NaN,NaN,NaN,8.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.12,NaN,NaN,NaN,NaN,NaN,NaN,3.73,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.32,NaN,NaN,NaN,NaN,NaN,NaN,8.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05,NaN,NaN,NaN,NaN,NaN,NaN,3.7,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.23,NaN,NaN,NaN,NaN,NaN,NaN,8.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.95,NaN,NaN,NaN,NaN,NaN,NaN,3.67,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.17,NaN,NaN,NaN,NaN,NaN,NaN,8.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.82,NaN,NaN,NaN,NaN,NaN,NaN,3.65,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.13,NaN,NaN,NaN,NaN,NaN,NaN,8.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.87,NaN,NaN,NaN,NaN,NaN,NaN,3.65,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.16,NaN,NaN,NaN,NaN,NaN,NaN,8.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.82,NaN,NaN,NaN,NaN,NaN,NaN,3.62,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.06,NaN,NaN,NaN,NaN,NaN,NaN,8.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.77,NaN,NaN,NaN,NaN,NaN,NaN,3.58,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-10-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.12,NaN,NaN,NaN,NaN,NaN,NaN,8.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9,NaN,NaN,NaN,NaN,NaN,NaN,3.64,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.17,NaN,NaN,NaN,NaN,NaN,NaN,8.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.97,NaN,NaN,NaN,NaN,NaN,NaN,3.69,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,NaN,NaN,NaN,NaN,NaN,NaN,8.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.95,NaN,NaN,NaN,NaN,NaN,NaN,3.67,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.29,NaN,NaN,NaN,NaN,NaN,NaN,8.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94,NaN,NaN,NaN,NaN,NaN,NaN,3.68,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.17,NaN,NaN,NaN,NaN,NaN,NaN,8.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.85,NaN,NaN,NaN,NaN,NaN,NaN,3.68,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.25,NaN,NaN,NaN,NaN,NaN,NaN,8.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.81,NaN,NaN,NaN,NaN,NaN,NaN,3.59,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.25,NaN,NaN,NaN,NaN,NaN,NaN,8.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.84,NaN,NaN,NaN,NaN,NaN,NaN,3.61,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.25,NaN,NaN,NaN,NaN,NaN,NaN,8.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.83,NaN,NaN,NaN,NaN,NaN,NaN,3.6,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36,NaN,NaN,NaN,NaN,NaN,NaN,8.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.04,NaN,NaN,NaN,NaN,NaN,NaN,3.66,NaN,NaN,NaN,0.47,NaN,NaN,NaN,NaN
1989-11-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,NaN,NaN,NaN,NaN,NaN,NaN,8.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05,NaN,NaN,NaN,NaN,NaN,NaN,3.69,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,NaN,NaN,NaN,NaN,NaN,NaN,8.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.92,NaN,NaN,NaN,NaN,NaN,NaN,3.66,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN
1989-11-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.34,NaN,NaN,NaN,NaN,NaN,NaN,8.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9,NaN,NaN,NaN,NaN,NaN,NaN,3.76,NaN,NaN,NaN,0.47,NaN,NaN,NaN,NaN
1989-11-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.34,NaN,NaN,NaN,NaN,NaN,NaN,8.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94,NaN,NaN,NaN,NaN,NaN,NaN,3.87,NaN,NaN,NaN,0.47,NaN,NaN,NaN,NaN
1989-11-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,NaN,NaN,NaN,NaN,NaN,NaN,8.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.99,NaN,NaN,NaN,NaN,NaN,NaN,3.96,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,NaN,NaN,NaN,NaN,NaN,NaN,8.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.03,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.29,NaN,NaN,NaN,NaN,NaN,NaN,8.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.99,NaN,NaN,NaN,NaN,NaN,NaN,4.1,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.32,NaN,NaN,NaN,NaN,NaN,NaN,8.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.99,NaN,NaN,NaN,NaN,NaN,NaN,4.16,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36,NaN,NaN,NaN,NaN,NaN,NaN,8.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.01,NaN,NaN,NaN,NaN,NaN,NaN,4.23,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.31,NaN,NaN,NaN,NaN,NaN,NaN,8.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.93,NaN,NaN,NaN,NaN,NaN,NaN,4.12,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.23,NaN,NaN,NaN,NaN,NaN,NaN,8.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.93,NaN,NaN,NaN,NaN,NaN,NaN,4.17,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2,NaN,NaN,NaN,NaN,NaN,NaN,8.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.89,NaN,NaN,NaN,NaN,NaN,NaN,4.11,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-11-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.16,NaN,NaN,NaN,NaN,NaN,NaN,8.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.88,NaN,NaN,NaN,NaN,NaN,NaN,4.12,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.14,NaN,NaN,NaN,NaN,NaN,NaN,8.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.86,NaN,NaN,NaN,NaN,NaN,NaN,4.04,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.09,NaN,NaN,NaN,NaN,NaN,NaN,8.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.88,NaN,NaN,NaN,NaN,NaN,NaN,4.04,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.08,NaN,NaN,NaN,NaN,NaN,NaN,8.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8,NaN,NaN,NaN,NaN,NaN,NaN,4.03,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,NaN,NaN,NaN,NaN,NaN,NaN,8.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,NaN,NaN,NaN,NaN,NaN,NaN,8.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.91,NaN,NaN,NaN,NaN,NaN,NaN,3.89,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.11,NaN,NaN,NaN,NaN,NaN,NaN,8.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.92,NaN,NaN,NaN,NaN,NaN,NaN,3.83,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.05,NaN,NaN,NaN,NaN,NaN,NaN,8.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.03,NaN,NaN,NaN,NaN,NaN,NaN,3.79,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.06,NaN,NaN,NaN,NaN,NaN,NaN,7.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.07,NaN,NaN,NaN,NaN,NaN,NaN,3.65,NaN,NaN,NaN,0.49,NaN,NaN,NaN,NaN
1989-12-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.06,NaN,NaN,NaN,NaN,NaN,NaN,8.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.21,NaN,NaN,NaN,NaN,NaN,NaN,3.76,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN
1989-12-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.06,NaN,NaN,NaN,NaN,NaN,NaN,8.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.19,NaN,NaN,NaN,NaN,NaN,NaN,3.93,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN
1989-12-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.12,NaN,NaN,NaN,NaN,NaN,NaN,8.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.19,NaN,NaN,NaN,NaN,NaN,NaN,3.89,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-12-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.14,NaN,NaN,NaN,NaN,NaN,NaN,7.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.09,NaN,NaN,NaN,NaN,NaN,NaN,3.73,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN
1989-12-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.17,NaN,NaN,NaN,NaN,NaN,NaN,7.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.16,NaN,NaN,NaN,NaN,NaN,NaN,3.72,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-12-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.32,NaN,NaN,NaN,NaN,NaN,NaN,8.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.19,NaN,NaN,NaN,NaN,NaN,NaN,3.78,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-12-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.33,NaN,NaN,NaN,NaN,NaN,NaN,8.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.16,NaN,NaN,NaN,NaN,NaN,NaN,3.83,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-12-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,NaN,NaN,NaN,NaN,NaN,NaN,8.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.12,NaN,NaN,NaN,NaN,NaN,NaN,3.92,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN
1989-12-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,NaN,NaN,NaN,NaN,NaN,NaN,8.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.16,NaN,NaN,NaN,NaN,NaN,NaN,3.96,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1989-12-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36,NaN,NaN,NaN,NaN,NaN,NaN,8.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.23,NaN,NaN,NaN,NaN,NaN,NaN,4.18,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1990-01-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,NaN,NaN,NaN,NaN,NaN,NaN,8.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.21,NaN,NaN,NaN,NaN,NaN,NaN,4.19,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN
1990-01-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.38,NaN,NaN,NaN,NaN,NaN,NaN,8.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.29,NaN,NaN,NaN,NaN,NaN,NaN,4.22,NaN,NaN,NaN,0.52,NaN,NaN,NaN,NaN
1990-01-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.57,NaN,NaN,NaN,NaN,NaN,NaN,8.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.33,NaN,NaN,NaN,NaN,NaN,NaN,4.32,NaN,NaN,NaN,0.53,NaN,NaN,NaN,NaN
