Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ_AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M_M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2023-09-21,2479.25,831.1,5020.05,3244.2,1014.45,5085.2,748.42,1526.2,917.95,177.63,4558.55,1206.4,280.45,3746.8,1133.7,3435.85,1903.93,1278,776.68,644.25,3000.95,479.55,2473.35,959.3,1411.3,1501.75,447.5,778.35,1755.7,2899.35,1583.25,10284.3,1126.68,238.95,186.7,201.6,1182.4,1334.2,588.15,1146.15,871,627.05,127.8,3585.3,1291.65,3304.5,8313.55,599.58,214.48
2023-09-22,2464.9,827.05,4989.55,3274.85,1018.25,5001.05,747.14,1543.7,911.4,175.98,4564.65,1185.9,283.35,3705.05,1103.41,3409.45,1904.38,1273.7,764.83,649.45,3022.7,478.85,2482.45,950.3,1452.9,1496.15,443.1,774.05,1756.45,2918.5,1607.15,10535.15,1126.63,237.95,185.1,199.15,1177.47,1318.85,598.15,1132.35,877.75,620.45,126.75,3603.65,1305.35,3274.5,8187.4,589.74,209.25
2023-09-25,2482.1,825.65,5097.05,3323.25,1018.95,5005.45,781.99,1577.4,910.4,175.95,4570.05,1179.35,288.05,3728.5,1087.75,3386.65,1932.17,1263.45,765.5,642.1,2974.7,469.35,2475.85,956.35,1442.75,1474.15,442.6,779.9,1784.4,2902.5,1589.45,10588.2,1131.94,239.65,185.5,198.9,1170.22,1294.15,594.05,1124.05,900.6,618.7,127.4,3577.15,1299.45,3283.95,8206.2,591.81,207.05
2023-09-26,2457.95,821.35,5053.7,3292.8,1014.15,5069.2,787.07,1567.7,912.7,175.83,4600.15,1163.65,286.75,3753.8,1093.55,3472.15,1950.25,1261.45,768.83,644.25,3034.35,471.5,2478.95,948.7,1423.05,1460.65,442.45,779.65,1764.1,2912.55,1595.2,10556.65,1150.28,240.2,187.75,198.35,1171.25,1289.7,594.4,1125.85,895.2,619.8,128.9,3585.7,1282.3,3262.6,8228.9,592.38,206.45
2023-09-27,2483.3,830.7,5105.35,3301.8,1025.2,5032.95,783.76,1565.75,920.25,174.5,4627.35,1180.5,291.55,3768,1099.29,3479.7,1923.45,1261.1,763.43,648.2,3006.35,474.95,2501.75,943.1,1436.45,1467,449.15,779.6,1765.15,2965.05,1589.2,10680.75,1143.65,239.3,187.25,199.35,1184.45,1301,589.75,1139.95,888.85,620.15,128.15,3589.3,1288.65,3214.55,8262.7,590.03,207.83
2023-09-28,2475.25,823.1,5020.1,3170.35,1030.9,5006.6,773.9,1539.7,925.65,171.98,4524.55,1164.05,290.2,3665,1085.82,3440.25,1898.95,1241.9,761.85,634.7,2970,466.85,2460.35,942.6,1413,1439.45,440.75,768.1,1733.2,3010,1556.05,10565.35,1126.92,237.05,187.45,200.75,1167.05,1289.4,589.95,1132.3,876.5,614.1,126.8,3536.75,1229.5,3157.25,8154.35,580.34,202.68
2023-09-29,2413.9,825.15,5137.75,3161.05,1036.7,5063.7,781.08,1540.25,926.4,173.3,4537.15,1186.15,295.2,3765.15,1117.4,3446.95,1934.71,1234.8,763.15,637.4,3057.25,492.65,2465.6,951.9,1428.85,1435.45,444.4,779.6,1735.7,3023.55,1554.25,10610.6,1125.35,245.55,191.85,199.75,1172.5,1305.4,598.55,1158.65,876.9,630.2,128.9,3528.6,1222.8,3148.8,8254.85,591.13,203.03
2023-10-03,2387.25,831.4,5118.95,3166.85,1041.05,5016.45,796.76,1561.05,925.3,170.68,4495.45,1182.8,291.9,3724.45,1092.34,3351.4,1913.84,1238.7,754.03,633.55,3015.6,479.95,2468.9,940.3,1435.4,1434,439.75,770.25,1727.05,3073.25,1537.4,10346.9,1115.76,241.2,184.6,199.55,1159.08,1292.45,602.95,1141.45,871.9,620.45,128,3513.85,1216.2,3196.25,8304.9,582.26,202.73
2023-10-04,2464.95,824.6,5047.4,3169.9,995.55,4918.6,785.41,1532.55,924.25,170.68,4532.5,1167.05,287.95,3707.75,1083.56,3400.9,1888.34,1239.55,764.78,625.5,2989.05,473.4,2507.85,930.05,1401.3,1444.35,436.1,756.6,1722.05,3027.75,1522.1,10129.85,1149.31,235.15,182.75,199,1157.08,1270.55,586.25,1123.8,864.75,613.6,125.3,3537.75,1205,3166.65,8120.85,578.47,202.45
2023-10-05,2466.35,825.2,5047.05,3206.25,1003.25,5011.05,785.09,1542.55,928.85,172.23,4533.9,1161.1,289.35,3697.2,1081.45,3443.6,1882.66,1235.45,767.88,624.35,3016.65,470.55,2519.55,940.85,1401.85,1463.45,436.05,755.5,1734.25,3096.05,1537.95,10210.15,1145.94,233.85,182.2,196.6,1157.05,1274.45,592.15,1119.1,860.2,619.6,125.25,3589.35,1205.6,3216.5,8177.45,579.67,203.4
2023-10-06,2478.1,830.75,5060.25,3195.75,1000.95,5014.6,816.86,1634.65,926.05,173.6,4538.45,1163,287.8,3721.8,1084.98,3450.4,1895.76,1237.7,767.03,630.9,3038,472.6,2499.4,945.2,1434.8,1478.7,442.15,765.2,1743.9,3093.7,1548.85,10302.05,1145.61,235.55,181.45,197.05,1159,1282.95,594.25,1127.3,874.75,622.45,125.9,3621.4,1216.9,3309.75,8195.45,587.2,203.93
2023-10-09,2442.6,790.05,5047.3,3152.8,996.25,5007.3,802.77,1621.55,924.55,170,4522.5,1159.5,287.8,3705.3,1098.97,3445.6,1881.52,1249.6,758.13,615.15,2955.1,469.8,2511.3,938.6,1428.55,1475.45,440.45,757.55,1719.3,3074.7,1515.2,10244.8,1144.09,234.7,181.7,196.25,1149.13,1277.25,585.1,1123.05,880.65,617.35,123.85,3638.35,1212.65,3267.5,8110.1,585.09,202.8
2023-10-10,2498.3,819.5,5066.7,3151.5,1012.25,5037.5,808.36,1633.1,948.35,170.2,4529.95,1155.05,303.25,3713.65,1095.71,3458.75,1911.3,1261.8,762.43,621.25,2976.8,480.65,2516.2,951.2,1420.55,1495.15,444.4,771.9,1756.1,3076,1537.85,10375,1148.4,235.9,183.5,197.95,1154.2,1302.05,591.65,1126.5,888.75,630.55,125.3,3628.9,1227.75,3269.2,8158.3,596.46,203.88
2023-10-11,2488.6,814.85,5092.85,3163.9,1019.1,5064.4,810.2,1636.55,955.6,171.28,4554.95,1171.95,301.85,3750.55,1113.52,3486.6,1972.26,1245.6,769.8,621.5,3100.85,483.9,2556.4,953.1,1421.2,1494.4,448.25,777.25,1771.4,3088.7,1556.3,10412.1,1160.1,238.7,183.25,198.5,1172.53,1309.35,588.35,1128.75,888.4,634,124.95,3609.9,1231.6,3280.5,8343,602.16,210.58
2023-10-12,2506.35,814.95,4993.85,3159.1,1018.45,5106.6,801.43,1634.8,950.35,174.35,4560.75,1157.9,307.2,3755.25,1106.04,3494.2,1993.87,1223.75,774.93,624.65,3088.25,484.4,2557,954.25,1424.25,1465.5,450.7,783.45,1763.85,3081.75,1566.65,10580.9,1153.76,241.6,184.45,200.75,1174.7,1313.65,586.05,1130.4,892.35,636.95,125.9,3542.55,1198.75,3285,8351.75,595.31,208.55
2023-10-13,2454.55,813.75,5017.3,3148.8,994.05,5052.4,805.17,1646.55,954.2,173.85,4574.7,1167.75,307.95,3735.35,1092.04,3476.4,1974.75,1255.9,767.88,625.25,3098.45,480.6,2569.45,951.3,1463.7,1431.15,448.35,777.25,1762,3089.6,1562.45,10727.55,1177.72,242.05,184.9,201.8,1174.65,1316.45,576.15,1145.3,913.35,667.1,125.05,3570.85,1194.1,3283.75,8369,597.66,205.53
2023-10-16,2429.35,805.65,5021.7,3112.05,1004.8,5076.7,803.6,1642.35,946.55,173.63,4586.05,1164.4,312,3655.2,1098.62,3486.6,1965.88,1270.65,764.8,630.05,3161,483.4,2558.3,951.4,1446.4,1434.15,448.95,790.7,1749.75,3101.9,1574.55,10704.5,1155.43,243.45,186.55,203.05,1172.03,1322.2,575.65,1135.3,908.6,666.2,127,3524.05,1184.6,3301.4,8292.2,605.23,205.1
2023-10-17,2428.4,805.1,5028.8,3113.55,1008.05,5141.25,809.3,1657.65,953.65,177.35,4600.35,1173.5,317.4,3646.6,1108.82,3500.85,1966.63,1277.15,770.6,641.8,3172.95,484.35,2556.15,953.9,1436,1442.45,453.45,790.15,1771.55,3066.3,1576.6,10750.8,1166.27,245.95,186.25,207.15,1177.63,1348.35,576.45,1136.8,907.85,655.7,127.4,3507.05,1197.6,3308.45,8301.4,599.43,205.7
2023-10-18,2406.35,798.6,4977.25,3096.45,992.85,5137.35,786.66,1628.2,952.85,175.1,4607.7,1210.6,316.95,3641.2,1135.49,3496.1,1947.95,1269.45,759.88,645,3153.15,485.05,2548.25,943.75,1420.35,1440.55,451.65,784.4,1753.4,3045.6,1574.85,10788.45,1163.15,242,186.95,206.5,1162,1356.35,572.65,1153.4,895.7,668.5,127.1,3487.25,1187.1,3282.75,8278.3,595.26,203.73
2023-10-19,2402.2,792.85,4997.05,3101.8,991.4,5482.6,784.16,1634.75,942.95,176.85,4602.45,1223.3,314.8,3637.75,1126.18,3501.2,1967.88,1267.35,757.48,639,3265.85,479.95,2548.1,935.75,1450.35,1433.65,450.4,780.45,1738.45,3054.4,1569.55,10771.7,1206.62,239.5,186.3,205.8,1153.08,1348.15,571.2,1141.5,895.4,668.8,126,3455.65,1172.15,3284.65,8518.55,588.54,197.65
2023-10-20,2393.75,793.65,4977.55,3105.85,980.35,5489.3,776.92,1635.05,945.2,173.2,4580,1200.2,312.4,3554.3,1113.86,3480.9,1938.64,1258.6,761.4,639.95,3211.25,471.75,2495.15,932.75,1469.1,1427.25,438.3,769.4,1769.6,3012.35,1558.25,10725.65,1213.98,241,186.2,202.85,1149.55,1362.65,563.1,1142.2,898.95,663.2,123.1,3494.55,1170.7,3266.2,8461.05,578.86,195.93
2023-10-23,2308.65,771.45,4969.55,3072,964.3,5405.4,779.89,1613.15,939.3,171.4,4530.6,1183.8,306.1,3500.95,1110.39,3446.35,1895.21,1236.65,753.03,625.25,3149.85,456.7,2483.5,929.95,1435,1408.65,435.9,748.95,1740.75,2958.3,1565.15,10553.65,1209.89,236.55,184.85,199.75,1131.6,1338.4,552.95,1122.45,883.1,647.35,120,3410.15,1155.95,3219.75,8325.25,562.79,191.58
2023-10-25,2257,769.1,4859.9,3060.8,955.45,5347.3,769.45,1611.45,922.6,169.98,4533.75,1157.45,310.3,3443.45,1102.77,3384.4,1870.01,1229,748.25,616.45,3140.85,461.2,2477.3,916.1,1412.7,1370.05,432.7,748.3,1728.05,2916.1,1569.1,10588.85,1213.14,232.05,184.35,199.5,1128.97,1314.15,556.2,1120.3,890,637.85,121.35,3390.1,1142.15,3187.85,8256.35,556.51,190.93
2023-10-26,2203.2,770.35,4760.3,2960.3,972.05,5259.35,742.18,1560,905.5,167.5,4507.8,1150.85,305.25,3406.4,1084.39,3326.8,1842.22,1231.8,731.7,605.85,3111.95,456.65,2476.4,908.65,1414.65,1359.45,434.35,728.7,1694.85,2864.6,1506.1,10424.15,1177.28,231.65,180.9,198.95,1113.25,1305.6,547,1103.7,880.35,626.55,119.9,3336.75,1115.45,3100.8,8205.3,538.18,189.13
2023-10-27,2261.7,782.4,4830.2,2955.15,1002.75,5373.55,750.72,1566.4,914.6,167.48,4514.3,1174.25,313.95,3411.95,1079.46,3394.85,1848.65,1268.7,734.58,608.65,3112.2,456.15,2482.05,912.75,1441.3,1380.35,433.75,732,1702.7,2901.9,1510.8,10560.7,1202.85,236.6,184.75,200.95,1132.9,1302.9,561.15,1111.3,891.1,641.05,119.9,3350.95,1120.55,3120.7,8210.15,535.88,191.18
2023-10-30,2299.1,785,4841.75,2967.1,989.2,5308.9,750.31,1561.1,926.25,173.45,4461.6,1193.45,314.55,3403.4,1069.07,3357.65,1871.36,1264.75,742.55,607.6,3110.35,456.65,2478.9,924.9,1454.65,1377.05,430.45,734.5,1717.5,2926.35,1497.8,10397.7,1208.59,234.6,188.8,200.85,1156.25,1326.2,565.2,1115.2,893.55,628.5,119.15,3378.55,1126.9,3116.45,8401.6,516.7,191
2023-10-31,2294.65,784.75,4819.9,2995.7,981.85,5314.05,749.27,1569.55,914.4,174.63,4426.5,1200,314.25,3388.35,1073.51,3295.55,1879.23,1276,738.25,618.35,3088.35,459.5,2484,915.35,1441.3,1368.4,428.4,736.35,1739.4,2929.05,1458.6,10392.3,1211.74,235.8,186.15,202.15,1143.95,1367.85,565.55,1088.6,900.5,628.65,118.75,3368.75,1133.15,3189.65,8422.25,518.47,190.9
2023-11-01,2217.3,769.1,4796.55,2934.55,971.8,5344.35,747.19,1572.85,913.45,178.45,4397.3,1201.25,306.65,3346.05,1069.29,3282.25,1861.15,1258.95,737.25,620.05,3092.45,462.7,2472.25,914.05,1432.6,1354.15,428.1,724.45,1724.4,2895.3,1454.6,10227.75,1193.64,232.6,186.7,200.95,1148.7,1336.05,566.4,1116.2,903.15,627.7,116.6,3330.65,1125.1,3173.4,8381.45,510.37,190.48
2023-11-02,2215.3,774.3,4887,2955.4,982.95,5318.4,744.91,1575.6,923.85,180.28,4527.25,1208.5,308.85,3343.7,1067.7,3338.3,1890.23,1273.4,738.38,619.3,3052.1,474.2,2486.8,919.95,1461.2,1370.15,431.15,733.35,1737.7,2918.1,1469.7,10303.6,1205.59,235.25,186.2,203.1,1160.1,1343.5,572.1,1132.85,911.25,636.45,118.1,3360.1,1115.5,3201.5,8459,518.71,191.83
2023-11-03,2229.85,795.4,5153.2,2977.85,988.85,5368.95,741.15,1536.15,930.75,180.75,4539.55,1206.35,312,3350.7,1052.61,3428,1888.69,1266.25,741.88,622.1,3089.4,475.2,2509.25,933.8,1450.25,1389.05,433.25,746.05,1733.25,2911.25,1469,10276.3,1199.95,234.35,190,204.4,1159.85,1329.35,578.15,1141.1,913.7,647.5,117.3,3350.9,1133.1,3274.5,8522.6,527.87,191.78
2023-11-06,2246,802.5,5164.95,3029.3,1009.4,5406.85,756.21,1564.4,939.2,183.13,4623.6,1204.1,316.55,3506.7,1067.62,3510.95,1911.1,1269.7,747.25,621.8,3166.9,481.95,2497.4,945.45,1470.25,1403.3,435.35,754,1740.2,2975.45,1488.3,10284.85,1214.48,235.85,193.3,208.2,1169.5,1331.85,574.35,1150,918.65,646.05,119.4,3380.25,1142.15,3267.05,8640.95,532.09,192.33
2023-11-07,2233.35,797.55,5136.85,3033.35,1020.9,5419,749.56,1569.8,937.15,186.4,4655.2,1216.45,314.25,3481.4,1080.87,3509.05,1913.94,1273.95,743.63,622.45,3130.25,484.55,2496.45,948.1,1486.4,1404.3,432.7,748.6,1751.25,2961.3,1479.75,10253.3,1218.47,239.15,193.2,208,1161.9,1340.85,579.75,1170.95,922.05,645,119.65,3370.45,1149,3270.2,8685.75,529.5,191.65
2023-11-08,2259.95,818.7,5110.95,3095.25,1021.7,5397.6,746,1575.5,936.75,192.1,4670.6,1241,317.4,3490.9,1090.71,3550.3,1926.19,1267.65,745.78,618.75,3132.1,488.05,2519.35,935.75,1488.95,1391,436.95,756.7,1746.25,2996.45,1487.4,10322.3,1214.08,236.7,195.35,207,1167.95,1345.5,580.3,1176.7,916.3,642.55,119.05,3381.55,1139.15,3311.85,8698.85,533.05,191.1
2023-11-09,2214.65,806.2,5297.6,3080.2,1021.9,5418.9,738.67,1582.25,932.35,191.78,4652.1,1238.15,323.55,3498.5,1091.59,3541.9,1927.34,1267.5,742.83,621.35,3173.9,484.45,2476.7,937.35,1507.35,1374.8,434.4,750.85,1744.95,3024.85,1552.05,10400.35,1211.34,237.95,192.7,209.8,1155.28,1350.7,578.35,1176.2,902.85,649.35,119.65,3347.45,1123.95,3283.75,8627.05,527.97,190.43
2023-11-10,2205.1,808.6,5278.5,3076.45,1029.2,5392.05,744.48,1596,935.5,192.03,4681.95,1240.1,323.4,3493.2,1084.98,3540.75,1935.3,1255.45,745.75,626.75,3105.2,481.3,2486.55,938.6,1498.8,1368.85,436.55,754.75,1745.45,3033.25,1524.1,10388.8,1206.86,242.75,195.9,211.15,1157.45,1355.4,579.5,1179.35,912.7,651.05,120.05,3333.45,1138.15,3256.35,8710.85,524.85,189.65
2023-11-13,2213.65,809.85,5220.65,3085.6,1025.35,5425.2,736.09,1585.2,935,193.55,4696.35,1240.55,349.35,3510,1083.97,3645.4,1921.21,1261,744.4,621.05,3118.8,487.5,2478.15,934.45,1509.6,1373.55,436,761.1,1748.2,3048.5,1540.25,10398.4,1204.29,245.7,195.8,212.3,1157.3,1328.35,581.35,1177.8,916.55,653.25,121,3331.55,1131.35,3264.75,8677.4,530.17,190.83
2023-11-15,2225.4,810.75,5224.95,3116.2,1041.35,5536.7,722.43,1587.05,950,196.28,4710.8,1241.75,350.6,3536.85,1083.99,3848.3,1936.25,1276.65,752.2,636.15,3177.85,505.4,2486.4,941.1,1493.95,1410.5,441.95,772.85,1769.5,3064.95,1544.15,10456.05,1208.7,247.3,199.5,210.15,1178.22,1357.1,584.7,1180.9,929.6,671.55,124.05,3404.3,1173.75,3295.95,8766.9,538.9,195.83
2023-11-16,2205.9,813.6,5338.75,3130.3,1026.35,5550.9,736.25,1620.65,949.55,199.33,4702.1,1234.8,345.8,3548.25,1108.85,3836.75,1934.91,1311.05,754.18,634.95,3280.05,504.3,2491.2,936,1498.65,1444.9,438.65,769.15,1772.85,3051.15,1569.5,10484.5,1204.15,252.35,201.8,207.2,1180.35,1359.95,584.65,1189.55,920.05,680.4,124.7,3497.85,1207.2,3335.95,8775.05,537.99,198.55
2023-11-17,2208.8,810.05,5478.95,3168.9,994.35,5631.5,722.1,1615.9,947.3,195.13,4718.3,1249.4,345.25,3600.85,1122.31,3865.3,1962.75,1309.15,752.55,651.8,3334.75,497.75,2528.8,921.85,1498.45,1437.55,439.25,768.8,1764.6,3109,1584.55,10523.5,1218.65,251.6,196.35,209.5,1177.78,1413.95,563.05,1194.6,930.85,681.55,125.2,3502.45,1202.75,3338.85,8790.95,538.85,197.7
2023-11-20,2149.85,803.6,5473.95,3140.35,988.7,5650.15,706.86,1593.8,961.4,196,4712,1247.1,347.75,3672.95,1120.83,3846.45,1964.49,1325.4,752.6,652.4,3346.35,497.3,2506.45,921.45,1504.8,1436.6,436.8,761.85,1770.55,3088.8,1552.2,10566.25,1215.13,251.05,197.85,209.3,1174.68,1385.3,563.75,1188,930.85,674.3,124.35,3519.6,1211.8,3345.85,8661.5,534.01,200.1
2023-11-21,2196.65,801.35,5466.8,3133.25,991.8,5685.95,710.32,1610.4,970.85,194,4699.75,1253.25,334.2,3721.6,1129.29,3844.2,1969.62,1326.6,758.98,667.9,3376.5,506.85,2505.25,926.1,1502.05,1439,436.25,775.8,1767.2,3074.85,1559.75,10535.15,1218.67,250,191.2,208.95,1189.45,1423.65,561.5,1201.4,927.7,681.7,126.25,3510.2,1204.5,3394.45,8708.35,540.1,200.33
2023-11-22,2172.65,791.9,5532,3133,998.1,5751.55,712.84,1623.9,969.75,201.05,4694.2,1271.5,332.15,3701.7,1132.91,3833.8,1966.28,1329.7,756.28,668.5,3413.6,500.25,2521.9,922.75,1470.4,1457.8,439.7,768.45,1745.65,3082.3,1543.45,10494.55,1217.54,253.65,191,211.6,1194.1,1430.1,558.95,1204.1,928.25,681.2,126.1,3530.15,1215.4,3429.85,8759.9,542.84,200.13
2023-11-23,2175.25,793.1,5493.95,3122.95,999.05,5925.25,707.37,1623.95,976.65,205.65,4705.8,1170.65,334.45,3688.5,1128.93,3883.8,1949.15,1329,760.65,665,3568,501.95,2519.9,923,1486.1,1449.25,440.35,775.55,1739.3,3045.65,1545.85,10488.5,1219.67,252.75,190.65,210.9,1197.75,1410.95,559.95,1198.8,933,679.95,126.7,3508.25,1210.9,3408.4,8605.25,542.84,201.25
2023-11-24,2225.45,795.55,5401.3,3136.15,1008.5,5930.3,702.08,1617.25,973.15,205.3,4644.15,1198.65,332.8,3764.8,1129.23,3849.05,1941.68,1309.15,766.05,668,3548.6,507.8,2515.2,929.4,1476.2,1437.4,437.8,782.05,1744,3054.25,1553.2,10515.65,1206.95,253.9,188.85,210.45,1196.95,1409.7,560.35,1195.45,926.9,673.7,125.95,3457.1,1197.85,3396.95,8556.2,536.17,198
2023-11-28,2423.5,837.7,5366.8,3148.35,1021.15,5998.15,712.76,1654.4,984.9,212.25,4713.45,1192.3,341.95,3760.15,1135.16,3826.7,1968.07,1316.65,764.33,673.3,3622,515.6,2510.55,925.5,1477.55,1442.7,435.25,782.35,1742.25,3050,1566.05,10537.55,1210.93,257.55,193.95,210.2,1197.2,1412.45,564.45,1191.35,931.85,697.5,126.85,3470.15,1202.4,3442.4,8726.5,540.58,198.43
2023-11-29,2396.6,835.55,5421.95,3148.35,1060.15,6069.95,713.01,1653.5,995.4,214.33,4803.65,1201.55,342.35,3729.75,1143.07,3812.25,1995.32,1333.95,779.58,675.65,3746.9,517.45,2525.05,939.6,1483.55,1459.6,437.2,793.25,1753.45,3083.75,1619.1,10599.25,1203.38,258.4,192,211.05,1200.35,1407.85,568.6,1202.2,933.55,712.35,127.75,3513.75,1221.7,3429.3,8732.75,546.82,203.13
2023-11-30,2358.55,825.5,5528.95,3119.9,1074.25,6090.55,712.19,1673.5,1014.7,217.85,4852.65,1212.3,342.15,3788.7,1157.63,3896.9,1997.51,1340.9,779.4,690.75,3819.05,515.65,2545.55,934.95,1466.1,1455.15,435.8,801.1,1755.45,3109.2,1647.75,10608.7,1211.81,261.3,194.95,208.95,1188.72,1435.25,564.75,1225.85,940.75,706.4,127.9,3487.6,1220.95,3490.6,9003.65,547.39,206.53
2023-12-01,2362.7,827.8,5591.15,3173.4,1104.65,6046.05,725.94,1685.95,1014.7,219,4970.75,1205.7,346.65,3792.7,1149.88,3891.2,2008.07,1336.7,777.7,682.15,3760,517.2,2563.65,946.7,1461.05,1452.3,449.8,810.8,1750.5,3190.65,1625.5,10585.7,1216.93,268.95,194.55,210.2,1197.15,1423.65,571.75,1231.25,942.85,705.45,130,3511.65,1220.55,3489.5,9033.85,551.71,203.83
2023-12-04,2531.2,878.65,5622.55,3194.55,1125.6,6201.7,740.77,1696.25,1032.9,230.75,4937.75,1216.5,354.7,3798.1,1151.2,4180.35,2044.82,1337.95,804.7,674.95,3797.1,519.25,2602.3,991.2,1514.65,1464.35,454.05,819.6,1818.55,3313.55,1656.85,10599.45,1220.14,274.8,202.05,212.9,1210.1,1454,594.7,1231.15,946.65,705.6,131,3512.45,1223.9,3488.4,9317.75,555.31,203.73
2023-12-05,2959.35,1013.1,5580.2,3226.25,1132.45,6140.1,734.98,1692.7,1031.1,236.1,4948.4,1224.45,355.55,3741.15,1155.29,4136.5,2064.14,1317.55,811.85,672.75,3806.75,520.65,2563.25,1013.45,1506.6,1453.95,451.75,821.7,1828.45,3315.45,1686.05,10721.9,1230.45,285.45,202.05,222.3,1218.88,1460.95,608.25,1239.55,950.05,708.95,131.6,3531.6,1220.6,3545.3,9329.75,557.7,202.18
2023-12-06,2883.95,1017.95,5543.1,3252.55,1120.5,6069.95,742.71,1700.35,1024.45,236.43,5003.15,1205.2,352.15,3734.45,1146.07,4047,2049.6,1329.55,813.9,677.35,3761.05,523,2567.65,1003.25,1501.6,1474.3,463.25,824.7,1821.4,3392.3,1702.4,10625.75,1248.43,281.1,201.95,224.4,1230.55,1450.7,608.45,1240.35,951.7,722.45,131.85,3604.1,1225.2,3546.9,9213,564.56,209.38
2023-12-07,2887.15,1039.65,5461.4,3251.8,1117.85,6093.6,739.12,1704.05,1000,237.35,5016,1222.8,351.95,3734.35,1157.02,4091,2073.51,1328,815.23,678.3,3772.65,516.05,2518.25,999,1504.75,1465.9,458.1,819.15,1826.85,3355.6,1692.65,10696.65,1248.76,283.8,198.9,230,1228.53,1455.75,611.7,1239.3,956.9,721.95,130,3614.9,1223.25,3585.4,9354.55,562.64,209.13
2023-12-08,2822.15,1022.95,5555.35,3232,1131.2,6075.7,730.76,1710.15,1000.25,235.23,4942.2,1219.1,351,3681.75,1152.78,4055,2061.85,1364.1,826.6,671.25,3715.75,520.35,2522.3,1010.85,1508.95,1491.15,449.15,839.35,1838.45,3378.45,1668.55,10618.55,1239.48,285.05,195.95,228.6,1227.88,1465.2,614.15,1235.8,946.6,714.55,129.2,3626.7,1225.3,3634.65,9413.55,561.35,211.3
2023-12-11,2855.8,1031.9,5547.35,3233,1116.5,6138.4,729.28,1702.8,1000.85,232.75,4944.15,1202.3,353.65,3670.5,1094.7,4025.65,2075.8,1375.3,825.5,672.5,3704.65,522.4,2503.65,1017.1,1521.85,1488.5,452.45,845.1,1844.05,3385.8,1652.2,10541.75,1252.17,287.3,197.8,230.95,1229.68,1460.6,614.25,1241.4,950.45,720.8,130.05,3642.9,1233.3,3630.5,9670.9,577.85,210.3
2023-12-12,2857.65,1041.95,5428.95,3224.75,1131,6254.2,731.46,1706.75,995.25,223.78,4903.05,1198.65,347.5,3647.6,1108.07,3951.75,2072.51,1375.3,817.3,707.35,3747.15,527.45,2502.75,1015.7,1497,1476.05,453.1,853.85,1824.35,3342.4,1635.4,10338.4,1247.36,283.4,195.4,231.35,1212.03,1481.45,612.4,1218,948.75,715.4,130.1,3672.1,1226.15,3571.4,9863.5,573.34,211.1
2023-12-13,2875.05,1063.5,5426.75,3243.65,1114.85,6316.1,725.8,1684.55,999.9,223.75,4919.3,1216.5,345.2,3656,1119.73,4032.75,2075.7,1369.2,815.45,698.2,3863.3,532.85,2511.9,1013.9,1506.9,1449,455.65,851.4,1826.2,3399.8,1666.15,10380.05,1252.22,294.05,193.15,236.95,1216.97,1466.8,619.85,1233.1,957.3,720.3,131.4,3593.55,1216.1,3602.35,9739.15,574.92,209.83
2023-12-14,2894.05,1074.7,5515.9,3241.35,1120.45,6334.85,747.42,1730.95,1005.2,222.85,4946.65,1204.65,347.6,3683.2,1114.67,4086.15,2095.57,1414.6,825.08,684.55,3883.65,543.1,2516.35,1033.65,1551.7,1501.45,460.1,847.4,1853.85,3433.1,1703.55,10353.2,1239.67,295.4,195.95,232.1,1232.08,1469.85,623.65,1231.3,950.45,719.75,132,3667.25,1264.7,3591.4,9963.3,574.73,217.2
2023-12-15,2991.8,1078.55,5551.2,3313.9,1120.35,6275.2,751.51,1733.15,992.55,224.5,4913.9,1207.1,350,3697.05,1117.89,4059.9,2119.27,1491.3,828.28,673.1,3896.55,557.25,2522.9,1037.4,1570.8,1578.4,458.2,867.2,1850.6,3488,1724.95,10286.4,1218.32,305.1,201.05,237.35,1247.8,1452.5,648.25,1235.75,954.7,732.4,136.45,3861,1306.1,3600.55,10029.45,585.95,223.28
2023-12-18,2980.6,1094.3,5498.65,3332.05,1111.35,6465.7,758.76,1724.6,990.25,223.63,4879.5,1216.8,347.65,3713.05,1118.21,4085.5,2101.39,1504.3,827.85,672.25,3889.75,566.4,2535.5,1021.45,1556.35,1564.35,451.65,854.9,1846.95,3491.6,1710.8,10319.6,1217.71,303.2,199,231.85,1260.5,1446.95,648.5,1252.75,949.7,730.8,136.6,3859.2,1291.75,3619.6,9970.35,581.83,222.63
