Date,ADS,AIR,ALV,BAS,BAYN,BEI,BMW,BNR,CBK,CON,DTG,DBK,DB1,DHL,DTE,EOAN,FME,FRE,HNR1,HEI,HEN,IFX,MBG,MRK,MTX,MUV2,PAH3,RHM,RWE,SAP,SIE,ENR,SHL,VOW3,SY1,ZAL,G1A,G24
1998-05-28,NaN,23.49,253.37,20.12,40.88,17.69,1.43,NaN,210.9,NaN,NaN,60.41,NaN,NaN,24.9,NaN,NaN,9.7,NaN,NaN,47,NaN,17.92,17.92,NaN,96.2,NaN,NaN,47.76,38.94,37.56,NaN,NaN,5.44,NaN,NaN,NaN,NaN
1998-05-29,40.26,23.16,257.01,21.14,42.92,18.58,1.43,NaN,217.83,NaN,NaN,60.61,NaN,NaN,24.47,NaN,20.18,9.89,NaN,NaN,46.6,NaN,17.67,17.67,NaN,97.22,NaN,29.65,48.27,39.28,37.79,NaN,NaN,5.45,NaN,NaN,NaN,NaN
1998-06-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-02,40.62,22.9,258.38,20.91,42.62,18.58,1.41,NaN,209.09,NaN,NaN,60.69,NaN,NaN,24.8,NaN,20.37,10.23,NaN,NaN,48.93,NaN,17.78,17.78,NaN,99.19,NaN,29.68,48.84,39.24,37.55,NaN,NaN,5.48,NaN,NaN,NaN,NaN
1998-06-03,40.65,23.03,252.91,21.1,42.52,18.75,1.42,NaN,215.27,NaN,NaN,61.5,NaN,NaN,25.21,NaN,20.88,9.92,NaN,NaN,49.3,NaN,18.05,18.05,NaN,99.67,NaN,29.65,50.36,39.75,37.5,NaN,NaN,5.56,NaN,NaN,NaN,NaN
1998-06-04,40.52,22.77,251.54,21.21,42.22,19.72,1.45,NaN,215.27,NaN,NaN,60.37,NaN,NaN,25.05,NaN,21.29,9.78,NaN,NaN,49.33,NaN,18.18,18.18,NaN,100.51,NaN,28.89,49.91,39.75,36.98,NaN,NaN,5.57,NaN,NaN,NaN,NaN
1998-06-05,40.39,23.16,258.84,21.28,42.69,20.42,1.49,NaN,214.52,NaN,NaN,60.94,NaN,NaN,24.57,NaN,21.22,9.89,NaN,NaN,49.9,NaN,18.46,18.46,NaN,101.95,NaN,29.27,50.98,41.07,37.03,NaN,NaN,5.72,NaN,NaN,NaN,NaN
1998-06-08,40.95,23.29,266.58,21.6,43.8,20.79,1.53,NaN,210.45,NaN,NaN,61.2,NaN,NaN,25.36,NaN,21.32,9.95,NaN,NaN,50,NaN,19.02,19.02,NaN,104.35,NaN,29.86,52.43,42.57,37.11,NaN,NaN,5.57,NaN,NaN,NaN,NaN
1998-06-09,40.76,23.03,260.66,21.33,44.33,20.11,1.48,NaN,209.55,NaN,NaN,60.83,NaN,NaN,24.59,NaN,21.35,9.98,NaN,NaN,51.17,NaN,19.17,19.17,NaN,103.27,NaN,29.91,52.02,44.4,36.24,NaN,NaN,5.54,NaN,NaN,NaN,NaN
1998-06-10,41.52,22.97,263.39,21.3,44.66,19.74,1.46,NaN,208.79,NaN,NaN,60.59,NaN,NaN,24.67,NaN,21.39,9.89,NaN,NaN,52.23,NaN,19.17,19.17,NaN,102.19,NaN,29.65,52,43.89,36.17,NaN,NaN,5.75,NaN,NaN,NaN,NaN
1998-06-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-12,40.9,22.45,257.47,21.07,43.78,19.92,1.42,NaN,208.49,NaN,NaN,58.91,NaN,NaN,24.44,NaN,21.13,9.39,NaN,NaN,49.67,NaN,19.12,19.12,NaN,100.57,NaN,29.65,50.24,43.46,35.27,NaN,NaN,5.97,NaN,NaN,NaN,NaN
1998-06-15,39.88,19.72,255.87,20.38,42.11,19.19,1.35,NaN,203.37,NaN,NaN,57.18,NaN,NaN,23.62,NaN,20.45,9.56,NaN,NaN,49,NaN,19.17,19.17,NaN,97.4,NaN,29.3,47.92,42.86,34.88,NaN,NaN,5.84,NaN,NaN,NaN,NaN
1998-06-16,40.26,19.08,254.73,20.38,42.62,19.17,1.35,NaN,203.37,NaN,NaN,57.33,NaN,NaN,24.24,NaN,20.01,9.39,NaN,NaN,50,NaN,19.17,19.17,NaN,99.25,NaN,29.86,48.73,43.97,35.08,NaN,NaN,6.25,NaN,NaN,NaN,NaN
1998-06-17,40.75,19.21,255.65,20.8,43.93,19.09,1.38,NaN,208.49,NaN,NaN,57.57,NaN,NaN,24.06,NaN,19.68,8.87,NaN,NaN,51.5,NaN,19.17,19.17,NaN,98.41,NaN,29.65,51.97,46.44,35.43,NaN,NaN,6.5,NaN,NaN,NaN,NaN
1998-06-18,40.84,19.21,255.65,21,44.73,20.28,1.37,NaN,206.38,NaN,NaN,58.75,NaN,NaN,24.9,NaN,20.03,9.15,NaN,NaN,51.33,NaN,18.71,18.71,NaN,98.6,NaN,29.86,52.76,46.36,35.66,NaN,NaN,6.33,NaN,NaN,NaN,NaN
1998-06-19,40.58,19.14,257.7,20.64,45.13,18.75,1.33,NaN,203.82,NaN,NaN,58.56,NaN,NaN,24.62,NaN,19.77,8.59,NaN,NaN,51,NaN,18.18,18.18,NaN,98.83,NaN,29.86,54.52,46.36,35.35,NaN,NaN,6.26,NaN,NaN,NaN,NaN
1998-06-22,40.74,19.27,253.37,20.78,44.48,19.34,1.3,NaN,202.16,NaN,NaN,56.78,NaN,NaN,24.44,NaN,19.94,8.73,NaN,NaN,50.5,NaN,18.66,18.66,NaN,101.83,NaN,30.29,54.09,45.93,34.66,NaN,NaN,6.23,NaN,NaN,NaN,NaN
1998-06-23,40.84,19.08,263.39,21.42,44.23,19.6,1.32,NaN,203.67,NaN,NaN,58,NaN,NaN,24.54,NaN,20.03,8.73,NaN,NaN,51,NaN,19.68,19.68,NaN,106.15,NaN,31.44,54.54,42.95,35.11,NaN,NaN,6.3,NaN,NaN,NaN,NaN
1998-06-24,40.9,19.4,266.58,21.65,45.03,19.09,1.33,NaN,210.3,NaN,NaN,59.05,NaN,NaN,24.54,NaN,19.84,8.4,NaN,NaN,50.33,NaN,20.2,20.2,NaN,103.87,NaN,30.93,54.54,44.31,36.27,NaN,NaN,6.28,NaN,NaN,NaN,NaN
1998-06-25,40.88,19.79,264.76,22.09,45.89,19.26,1.38,NaN,214.07,NaN,NaN,59.46,NaN,NaN,25.31,NaN,19.36,8.45,NaN,NaN,51.67,NaN,19.62,19.62,NaN,105.25,NaN,30.68,56.33,44.87,35.79,NaN,NaN,6.4,NaN,NaN,NaN,NaN
1998-06-26,40.07,19.98,268.86,22.14,46.64,20.2,1.37,NaN,207.89,NaN,NaN,59.46,NaN,NaN,25.28,NaN,19.38,8.95,NaN,NaN,51,NaN,19.43,19.43,NaN,106.45,NaN,30.68,56.2,46.87,35.11,NaN,NaN,6.28,NaN,NaN,NaN,NaN
1998-06-29,40.39,20.31,269.54,22.25,46.64,19.77,1.37,NaN,207.89,NaN,NaN,60.96,NaN,NaN,24.98,NaN,19.43,8.76,NaN,NaN,51.13,NaN,20.58,20.58,NaN,108.91,NaN,30.68,55.92,45.93,35.32,NaN,NaN,6.41,NaN,NaN,NaN,NaN
1998-06-30,40.2,19.47,274.1,21.92,47,19.6,1.38,NaN,206.99,NaN,NaN,60.21,NaN,NaN,25.26,NaN,19.26,8.59,NaN,NaN,49.93,NaN,20.68,20.68,NaN,107.47,NaN,30.68,54.44,46.66,35.46,NaN,NaN,6.32,NaN,NaN,NaN,NaN
1998-07-01,40.39,19.14,272.96,22.05,47.6,19.77,1.38,NaN,206.68,NaN,NaN,60.37,NaN,NaN,25.51,NaN,19.6,9.02,NaN,NaN,51,NaN,20.94,20.94,NaN,107.35,NaN,31.96,55.31,45.97,35.56,NaN,NaN,6.62,NaN,NaN,NaN,NaN
1998-07-02,39.94,19.27,275.24,22.55,48.2,20.33,1.38,NaN,205.18,NaN,NaN,60.14,NaN,NaN,26.02,NaN,20.11,8.98,NaN,NaN,50.5,NaN,21.28,21.28,NaN,105.91,NaN,31.7,52.05,45.29,35.32,NaN,NaN,6.69,NaN,NaN,NaN,NaN
1998-07-03,38.47,19.47,278.2,22.93,48.3,21.3,1.39,NaN,207.89,NaN,NaN,59.19,NaN,NaN,26.43,NaN,20.71,9.44,NaN,NaN,49.17,NaN,21.47,21.47,NaN,105.79,NaN,31.96,50.72,45.29,35.37,NaN,NaN,6.83,NaN,NaN,NaN,NaN
1998-07-06,37.84,19.63,281.16,22.98,48.2,20.45,1.41,NaN,203.22,NaN,NaN,58.06,NaN,NaN,26.38,NaN,19.94,9.24,NaN,NaN,51.17,NaN,20.96,20.96,NaN,104.23,NaN,31.96,51.13,44.74,35.04,NaN,NaN,69.88,NaN,NaN,NaN,NaN
1998-07-07,36.17,19.53,280.71,22.98,47.88,20.79,1.47,NaN,202.62,NaN,NaN,58.22,NaN,NaN,26.41,NaN,19.62,9.28,NaN,NaN,51,NaN,20.89,20.89,NaN,104.47,NaN,31.96,52.35,45.16,34.33,NaN,NaN,70.14,NaN,NaN,NaN,NaN
1998-07-08,36.37,19.66,286.63,23.16,47.55,20.93,1.48,NaN,203.82,NaN,NaN,58.24,NaN,NaN,27.35,NaN,20.45,9.75,NaN,NaN,51.67,NaN,20.96,20.96,NaN,108.97,NaN,32.06,51.23,44.44,34.33,NaN,NaN,70.49,NaN,NaN,NaN,NaN
1998-07-09,36.81,19.6,294.84,23.62,46.37,20.88,1.43,NaN,204.12,NaN,NaN,58.52,NaN,NaN,27.38,NaN,19.62,9.23,NaN,NaN,50.67,NaN,21.12,21.12,NaN,107.47,NaN,31.96,51.84,43.67,34.07,NaN,NaN,70.65,NaN,NaN,NaN,NaN
1998-07-10,37.07,19.21,308.96,23.51,46.14,20.37,1.47,NaN,202.01,NaN,NaN,57.69,NaN,NaN,27.61,NaN,19.68,9.31,NaN,NaN,50.33,NaN,21.03,21.03,NaN,110.23,NaN,31.7,50.21,41.71,33.78,NaN,NaN,67.6,NaN,NaN,NaN,NaN
1998-07-13,37.96,19.66,307.14,23.88,46.09,20.79,1.46,NaN,201.26,NaN,NaN,57.33,NaN,NaN,28.33,NaN,20.03,9.2,NaN,NaN,50,NaN,20.66,20.66,NaN,111.97,NaN,32.21,51.44,42.61,35.27,NaN,NaN,67.09,NaN,NaN,NaN,NaN
1998-07-14,38.73,19.72,304.31,23.66,46.67,21.22,1.46,NaN,208.79,NaN,NaN,59.94,NaN,NaN,28.12,NaN,20.2,8.87,NaN,NaN,51.17,NaN,20.76,20.76,NaN,114.73,NaN,31.96,51.61,43.03,35.59,NaN,NaN,67.6,NaN,NaN,NaN,NaN
1998-07-15,38.83,19.27,299.85,23.74,46.73,20.11,1.47,NaN,210,NaN,NaN,60.88,NaN,NaN,28.25,NaN,20.62,9.09,NaN,NaN,51.6,NaN,20.66,20.66,NaN,117.31,NaN,31.7,50.87,44.52,36.14,NaN,NaN,67.85,NaN,NaN,NaN,NaN
1998-07-16,38.22,19.21,305.09,22.93,45.08,20.79,1.5,NaN,205.78,NaN,NaN,60.06,NaN,NaN,27.41,NaN,20.16,9.15,NaN,NaN,51.33,NaN,20.95,20.95,NaN,112.75,NaN,30.68,49.85,44.99,40.05,NaN,NaN,64.29,NaN,NaN,NaN,NaN
1998-07-17,38.35,18.82,306.68,23,45.28,20.79,1.47,NaN,210.9,NaN,NaN,61.81,NaN,NaN,28.02,NaN,20.76,9.06,NaN,59.79,50.67,NaN,21.5,21.5,NaN,113.05,NaN,31.7,50.26,45.93,40.57,NaN,NaN,64.65,NaN,NaN,NaN,NaN
1998-07-20,37.07,19.14,309.42,23.34,45.36,21.47,1.44,NaN,216.02,NaN,NaN,62.4,NaN,NaN,28.17,NaN,20.28,9.09,NaN,59.34,51.63,NaN,21.35,21.35,NaN,113.71,NaN,31.55,52.51,45.76,41.86,NaN,NaN,65.41,NaN,NaN,NaN,NaN
1998-07-21,37.09,19.47,304.63,23.31,45.08,21.47,1.4,NaN,220.24,NaN,NaN,62.94,NaN,NaN,28.04,NaN,19.94,8.92,NaN,58.96,52,NaN,21.35,21.35,NaN,112.39,NaN,31.44,52.45,48.06,44.38,NaN,NaN,64.55,NaN,NaN,NaN,NaN
1998-07-22,35.89,19.08,299.85,22.56,43.95,21.3,1.38,NaN,216.93,22.37,NaN,61.75,NaN,NaN,27.1,NaN,19.6,8.84,NaN,57.08,52.83,NaN,21.7,21.7,NaN,111.31,NaN,31.44,52.3,48.27,43.73,NaN,NaN,64.75,NaN,NaN,NaN,NaN
1998-07-23,35.09,18.62,297.57,21.97,43.55,21.3,1.3,NaN,213.31,22.07,NaN,60.81,NaN,NaN,26.28,NaN,19.62,8.98,NaN,58.77,51,NaN,20.71,20.71,NaN,112.63,NaN,30.68,51.49,47.64,43.41,NaN,NaN,62.51,NaN,NaN,NaN,NaN
1998-07-24,31.93,18.62,303.04,21.81,43.22,21.09,1.3,NaN,211.5,21.24,NaN,60.88,NaN,NaN,26.48,NaN,19.51,8.81,NaN,59.71,48.33,NaN,20.45,20.45,NaN,110.35,NaN,29.65,50.36,48.36,42.34,NaN,NaN,61.4,NaN,NaN,NaN,NaN
1998-07-27,31,18.17,300.08,21.37,42.44,19.86,1.29,NaN,205.78,22.4,NaN,58,NaN,NaN,26.59,NaN,19.17,8.37,NaN,57.84,46.7,NaN,19.94,19.94,NaN,106.99,NaN,28.12,50.06,46.87,42.23,NaN,NaN,60.23,NaN,NaN,NaN,NaN
1998-07-28,31.51,18.17,300.53,21.22,42.37,20.45,1.32,NaN,206.38,23.48,NaN,56.7,NaN,NaN,26.48,NaN,18.7,8.45,NaN,57.12,46.83,NaN,20.94,20.94,NaN,108.19,NaN,28.12,50.47,46.44,40.7,NaN,NaN,58.19,NaN,NaN,NaN,NaN
1998-07-29,32.59,17.84,295.29,20.62,41.76,19.94,1.35,NaN,203.97,23.08,NaN,56.07,NaN,NaN,26.48,NaN,18.58,8.31,NaN,55.58,46.67,NaN,20.45,20.45,NaN,104.92,NaN,27.1,49.45,47.21,40.95,NaN,NaN,59.97,NaN,NaN,NaN,NaN
1998-07-30,34.13,18.23,293.92,21.07,41.91,19.26,1.33,NaN,202.32,22.93,NaN,55.52,NaN,NaN,27.41,NaN,18.49,8.31,NaN,57.46,47.33,NaN,20.81,20.81,NaN,102.67,NaN,26.18,49.19,49.3,41.15,NaN,NaN,60.99,NaN,NaN,NaN,NaN
1998-07-31,32.98,18.17,290.73,20.9,40.61,19.68,1.3,NaN,203.37,23.08,NaN,55.24,NaN,NaN,26.48,NaN,18.66,8.06,NaN,55.13,47,NaN,21.17,21.17,NaN,104.03,NaN,28.12,49.19,51.94,42.08,NaN,NaN,56.01,NaN,NaN,NaN,NaN
1998-08-03,32.72,18.04,286.63,20.58,40.1,18.83,1.25,NaN,199.45,22.18,NaN,54.18,NaN,NaN,25.62,NaN,18.07,7.98,NaN,52.95,47.33,NaN,20.58,20.58,NaN,102.06,NaN,27.1,47.66,49.85,41.08,NaN,NaN,55.7,NaN,NaN,NaN,NaN
1998-08-04,32.21,18.17,290.28,20.45,40,19,1.23,NaN,198.85,21.88,NaN,54,NaN,NaN,25.82,NaN,18.41,8.12,NaN,54.08,46.67,NaN,20.84,20.84,NaN,106.56,NaN,28.12,47.26,48.36,41.6,NaN,NaN,55.91,NaN,NaN,NaN,NaN
1998-08-05,30.93,17.71,281.85,19.99,39.8,19.17,1.24,NaN,193.43,21.58,NaN,53.19,NaN,NaN,24.85,NaN,16.96,8.04,NaN,52.88,47,NaN,20.2,20.2,NaN,101.46,NaN,28.12,47.03,45.46,40.15,NaN,NaN,55.91,NaN,NaN,NaN,NaN
1998-08-06,29.53,17.52,276.38,19.2,38.39,18.41,1.22,NaN,191.02,20.75,NaN,52.7,NaN,NaN,23.67,NaN,17.13,8.04,NaN,52.65,46.67,NaN,19.56,19.56,NaN,101.46,NaN,28.12,46.26,44.1,39.73,NaN,NaN,55.14,NaN,NaN,NaN,NaN
1998-08-07,30.36,17.52,278.43,19.43,38.32,19.17,1.22,NaN,189.66,21.54,NaN,53.82,NaN,NaN,24.03,NaN,17.64,8.04,NaN,55.02,47,NaN,19.68,19.68,NaN,103.77,NaN,28.12,45.83,44.74,38.76,NaN,NaN,55.4,NaN,NaN,NaN,NaN
1998-08-10,29.34,17.39,270.91,19.19,37.84,18.92,1.19,NaN,184.09,21.35,NaN,52.16,NaN,NaN,23.52,NaN,18.83,8.06,NaN,54.08,46.33,NaN,19.56,19.56,NaN,100.24,NaN,27.35,45.11,44.78,39.31,NaN,NaN,53.98,NaN,NaN,NaN,NaN
1998-08-11,27.67,16.48,264.99,18.48,36.73,18.07,1.16,NaN,171.73,19.62,NaN,49.8,NaN,NaN,22.96,NaN,18.49,7.93,NaN,52.01,44.33,NaN,18.79,18.79,NaN,97.2,NaN,24.34,45.47,40.05,38.43,NaN,NaN,49.55,NaN,NaN,NaN,NaN
1998-08-12,28.73,16.68,271.14,18.71,36.78,18.75,1.18,NaN,180.77,19.92,NaN,51,NaN,NaN,23.98,NaN,18.24,8.15,NaN,52.95,46,NaN,18.46,18.46,NaN,98.42,NaN,25.56,46.13,44.4,38.37,NaN,NaN,50.57,NaN,NaN,NaN,NaN
1998-08-13,28.76,16.93,267.04,18.52,36.48,18.24,1.15,NaN,180.47,19.38,NaN,51.49,NaN,NaN,24.9,NaN,18.24,8.15,NaN,50.32,45.5,NaN,17.9,17.9,NaN,97.45,NaN,25.56,46.24,44.35,38.18,NaN,NaN,49.81,NaN,NaN,NaN,NaN
1998-08-14,28.63,17.45,273.42,19.49,37.23,18.75,1.16,NaN,180.47,20.75,NaN,53.53,NaN,NaN,25.62,NaN,18.07,8.15,NaN,50.7,45.33,NaN,18.53,18.53,NaN,98.42,NaN,26.59,46.39,44.99,39.18,NaN,NaN,50.57,NaN,NaN,NaN,NaN
1998-08-17,27.67,17.06,276.15,19.68,37.23,18.75,1.18,NaN,176.55,21.13,NaN,54.85,NaN,NaN,25.31,NaN,17.81,8.15,NaN,51.08,44.83,NaN,18.92,18.92,NaN,97.69,NaN,24.03,45.62,45.21,38.63,NaN,NaN,50.32,NaN,NaN,NaN,NaN
1998-08-18,28.5,17.32,278.66,20.09,38.64,18.88,1.19,NaN,178.06,20.86,NaN,55.76,NaN,NaN,27.02,NaN,17.81,8.45,NaN,52.39,45.3,NaN,18.74,18.74,NaN,99.15,NaN,25.05,46.67,47.08,39.98,NaN,NaN,51.69,NaN,NaN,NaN,NaN
1998-08-19,28.98,17.19,275.01,20.2,39.95,18.76,1.21,NaN,173.24,20.64,NaN,53.64,NaN,NaN,27.43,NaN,17.66,8.23,NaN,52.2,45.23,NaN,18.3,18.3,NaN,100.24,NaN,26.43,47.61,47.51,40.08,NaN,NaN,52.73,NaN,NaN,NaN,NaN
1998-08-20,28.63,17.06,275.7,19.86,36.98,18.75,1.19,NaN,171.73,20.28,NaN,51.49,NaN,NaN,26.51,NaN,17.21,8.34,NaN,51.26,45.27,NaN,18.66,18.66,NaN,98.05,NaN,26.08,47.66,47.25,39.76,NaN,NaN,51.33,NaN,NaN,NaN,NaN
1998-08-21,27.8,16.55,256.56,18.53,35.47,17.9,1.1,NaN,163,19.7,NaN,48.26,NaN,NaN,24.8,NaN,17.38,8.18,NaN,50.7,43.33,NaN,18.28,18.28,NaN,90.52,NaN,25.56,43.94,43.89,39.24,NaN,NaN,47.77,NaN,NaN,NaN,NaN
1998-08-24,28.63,17,257.47,18.69,35.62,17.98,1.07,NaN,164.5,19.54,NaN,48.85,NaN,NaN,25.41,NaN,17.04,8.18,NaN,51.08,44,NaN,18.1,18.1,NaN,92.83,NaN,24.54,45.06,44.65,37.27,NaN,NaN,49.05,NaN,NaN,NaN,NaN
1998-08-25,28.82,17,266.58,19.12,36.13,17.3,1.06,NaN,172.04,19.74,NaN,50.74,NaN,NaN,25.82,NaN,17.3,7.79,NaN,51.45,43.67,NaN,18.51,18.51,NaN,95.62,NaN,25.05,46.54,45.68,39.11,NaN,NaN,50.57,NaN,NaN,NaN,NaN
1998-08-26,28.06,16.29,258.84,18.69,35.22,17.64,1.05,NaN,162.7,19.21,NaN,48.38,NaN,NaN,25.21,NaN,16.87,7.62,NaN,51.45,41.67,NaN,18.53,18.53,NaN,92.47,NaN,24.03,45.06,43.46,39.63,NaN,NaN,49.45,NaN,NaN,NaN,NaN
1998-08-27,26.97,15.83,254.73,18.25,33.49,15.42,1.06,NaN,158.78,18.19,NaN,45.69,NaN,NaN,24.54,NaN,16.07,7.07,NaN,52.01,39.33,NaN,18.02,18.02,NaN,89.18,NaN,25.56,44.55,41.12,38.21,NaN,NaN,46.76,NaN,NaN,NaN,NaN
1998-08-28,27.61,15.9,240.15,18.53,34.52,17.04,1.02,NaN,161.19,17.27,NaN,44.67,NaN,NaN,24.95,NaN,15,7.18,NaN,54.46,40.67,NaN,15.47,15.47,NaN,84.38,NaN,23.26,44.86,41.33,38.05,NaN,NaN,45.39,NaN,NaN,NaN,NaN
1998-08-31,26.59,15.57,230.58,18.02,33.31,16.02,0.99,NaN,153.66,17.74,NaN,43.29,NaN,NaN,23.88,NaN,14.83,6.93,NaN,54.27,40.5,NaN,17.33,17.33,NaN,83.23,NaN,24.29,43.07,38.99,37.63,NaN,NaN,44.62,NaN,NaN,NaN,NaN
1998-09-01,26.97,15.38,228.76,18.02,33.21,16.7,0.91,NaN,154.56,18.16,NaN,43.88,NaN,NaN,23.67,NaN,14.66,6.62,NaN,51.45,39.33,NaN,17.51,17.51,NaN,81.41,NaN,22.5,42.82,38.35,36.04,NaN,NaN,44.73,NaN,NaN,NaN,NaN
1998-09-02,27.16,15.9,236.05,17.69,34.82,16.28,0.97,NaN,160.89,17.01,NaN,44.86,NaN,NaN,25.54,NaN,14.52,6.51,NaN,50.7,41,NaN,18.02,18.02,NaN,82.38,NaN,23.01,47.05,40.78,37.24,NaN,NaN,45.13,NaN,NaN,NaN,NaN
1998-09-03,25.82,15.77,227.85,17.1,33.21,15.94,0.92,NaN,153.66,17.14,NaN,42.81,NaN,NaN,25.72,NaN,13.8,6.35,NaN,51.83,39.33,NaN,17.9,17.9,NaN,78.74,NaN,23.52,47.15,39.07,36.92,NaN,NaN,42.18,NaN,NaN,NaN,NaN
1998-09-04,26.33,15.44,232.41,17,33.16,16.19,0.93,NaN,151.25,17.93,NaN,41.96,NaN,NaN,26.18,NaN,14.62,6.37,NaN,51.08,40.67,NaN,18.02,18.02,NaN,80.44,NaN,23.78,46.64,39.33,36.92,NaN,NaN,42.95,NaN,NaN,NaN,NaN
1998-09-07,27.55,15.96,233.54,17.18,33.46,16.62,0.98,NaN,155.46,18.53,NaN,42.62,NaN,NaN,26.89,NaN,15.03,6.4,NaN,51.15,43.33,NaN,18.15,18.15,NaN,82.14,NaN,23.52,46.9,40.26,37.43,NaN,NaN,43.71,NaN,NaN,NaN,NaN
1998-09-08,27.61,16.03,244.25,17.49,34.22,17.72,1.04,NaN,162.39,18.27,NaN,45.08,NaN,NaN,27.61,NaN,15.51,6.65,NaN,51.45,45.67,NaN,18.92,18.92,NaN,89.55,NaN,23.78,47.31,42.61,37.92,NaN,NaN,45.74,NaN,NaN,NaN,NaN
1998-09-09,25.56,16.29,239.47,17.26,33.76,17.47,0.99,NaN,159.08,18.42,NaN,43.21,NaN,NaN,27.46,NaN,16.11,6.68,NaN,51.64,45.17,NaN,18.92,18.92,NaN,89.55,NaN,24.29,47,42.18,38.66,NaN,NaN,45.74,NaN,NaN,NaN,NaN
1998-09-10,23.8,15.44,227.16,16.16,32.2,17.06,0.93,NaN,150.8,17.74,NaN,40.84,NaN,NaN,26.08,NaN,15.68,6.76,NaN,49.57,42.5,NaN,17.87,17.87,NaN,83.05,NaN,23.52,44.15,39.07,37.59,NaN,NaN,42.29,NaN,NaN,NaN,NaN
1998-09-11,23.26,15.57,223.29,16.41,32.2,17.21,0.95,NaN,155.46,16.84,NaN,39.46,NaN,NaN,27.05,NaN,15.76,6.65,NaN,50.51,42,NaN,17.95,17.95,NaN,81.89,NaN,23.78,45.57,38.56,36.34,NaN,NaN,41.93,NaN,NaN,NaN,NaN
1998-09-14,23.61,16.22,231.04,16.69,33.46,18.24,0.93,NaN,159.08,17.29,NaN,41.12,NaN,NaN,27.35,NaN,15.34,6.71,NaN,51.26,41.83,NaN,18.15,18.15,NaN,83.6,NaN,23.52,47.26,40.48,36.43,NaN,NaN,41.73,NaN,NaN,NaN,NaN
1998-09-15,23.26,16.35,226.94,16.67,32.5,17.55,0.91,NaN,154.86,16.33,NaN,40.88,NaN,NaN,26.59,NaN,15.03,6.62,NaN,49.39,41,NaN,17.9,17.9,NaN,NaN,NaN,NaN,NaN,40.18,36.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-09-16,22.55,17.13,231.04,16.67,32.96,17.08,0.9,NaN,156.67,15.98,NaN,40.43,NaN,NaN,27,NaN,14.52,6.54,NaN,49.2,42.83,NaN,17.95,17.95,NaN,85.42,NaN,23.01,47.56,37.49,37.27,NaN,NaN,40.05,NaN,NaN,NaN,NaN
1998-09-17,20.64,15.57,228.76,16.46,32.77,16.91,0.87,NaN,148.84,15.22,NaN,39.34,NaN,NaN,26.38,NaN,14.91,6.51,NaN,49.2,43.33,NaN,17.13,17.13,NaN,84.2,NaN,23.52,47.23,37.49,33.11,NaN,NaN,37.71,NaN,NaN,NaN,NaN
1998-09-18,21.47,15.9,228.76,16.03,32.53,16.11,0.81,NaN,150.34,15.07,NaN,39.42,NaN,NaN,26.79,NaN,14.74,6.65,NaN,45.07,41.33,NaN,17.13,17.13,NaN,84.45,NaN,24.03,46.29,30.93,31.91,NaN,NaN,36.59,NaN,NaN,NaN,NaN
1998-09-21,20.45,15.44,223.75,15.54,31.32,15.85,0.76,NaN,146.73,15.05,NaN,37.21,NaN,NaN,25.72,NaN,14.91,6.37,NaN,41.31,40.73,NaN,17.2,17.2,NaN,81.89,NaN,23.26,46.54,29.83,30.26,NaN,NaN,35.58,NaN,NaN,NaN,NaN
1998-09-22,21.54,15.9,231.49,15.65,31.93,15.51,0.79,NaN,151.85,15.41,NaN,39.34,NaN,NaN,27.2,NaN,14.83,6.51,NaN,45.07,41.47,NaN,17.49,17.49,NaN,83.6,NaN,23.42,47.41,32.89,30.2,NaN,NaN,35.73,NaN,NaN,NaN,NaN
1998-09-23,23.84,16.87,235.82,15.9,33.16,15.54,0.83,NaN,153.36,15.53,NaN,40.37,NaN,NaN,27.2,NaN,14.83,6.71,NaN,42.44,40,NaN,17.51,17.51,NaN,89.91,NaN,21.99,47.26,35.28,29.99,NaN,NaN,37.71,NaN,NaN,NaN,NaN
1998-09-24,24.16,16.81,235.37,15.77,31.95,15.85,0.85,NaN,149.74,15.86,NaN,39.18,NaN,NaN,27.23,NaN,13.8,6.82,NaN,42.81,38.33,NaN,17.56,17.56,NaN,89.43,NaN,23.01,45.62,33.87,31.14,NaN,NaN,37.51,NaN,NaN,NaN,NaN
1998-09-25,25.12,16.68,232.86,15.98,32.1,15.51,0.8,NaN,146.13,15.22,NaN,36.34,NaN,NaN,27.1,NaN,13.29,6.87,NaN,42.81,37.5,NaN,17.56,17.56,NaN,88.7,NaN,23.26,44.91,32.72,29.07,NaN,NaN,36.49,NaN,NaN,NaN,NaN
