Date,ACS,ACX,AMS,ANA,ANE,BBVA,BKT,CABK,CLNX,COL,AENA,ELE,ENG,FDR,FER,GRF,IAG,IBE,IDR,ITX,LOG,MAP,MRL,MTS,NTGY,PUIG,RED,REP,ROVI,SAB,SAN,SCYR,SLR,TEF,UNI
2022-04-19,24.74,9.93,56.84,196.5,34.34,5.08,5.28,3.04,45.28,8.19,15.02,19.44,20.95,25,25.34,16.04,1.74,10.47,9.15,20.77,17.12,1.91,10.6,30.41,29.11,NaN,19.16,13.65,64.45,0.74,3.16,2.52,21.39,4.94,0.88
2022-04-20,24.92,10.08,58,195.8,34.82,5.09,5.4,3.13,45.32,8.22,14.99,19.83,21.05,25.52,25.34,16.34,1.73,10.62,9.42,20.86,17.18,1.94,10.85,29.99,29.21,NaN,19.13,13.63,63.95,0.77,3.21,2.52,21.99,4.89,0.93
2022-04-21,24.97,10.24,60.2,191.4,34.9,5.15,5.6,3.13,45.58,8.29,15.1,19.86,20.51,26.64,25.56,16.66,1.84,10.52,9.42,21.09,17.4,1.94,10.85,30.8,28.94,NaN,18.47,13.68,65,0.8,3.23,2.55,21.51,4.84,0.94
2022-04-22,24.56,9.92,59.12,188.8,34.4,5.01,5.57,3.09,45.14,8.13,14.89,19.86,20.48,26.04,24.47,16.23,1.78,10.44,9.25,20.32,17.32,1.9,10.82,29.55,28.73,NaN,18.56,13.2,62.5,0.78,3.17,2.52,21.19,4.85,0.94
2022-04-25,24.36,9.48,59.66,190.7,34.6,4.81,5.6,3.02,45.48,8.11,14.71,20.02,20.52,25.2,24.31,17,1.76,10.59,9.2,20.25,17.34,1.87,10.82,27,29.04,NaN,18.7,12.61,61.85,0.76,3.05,2.49,20.99,4.8,0.93
2022-04-26,24.64,9.45,59.12,189.5,33.9,4.68,5.43,2.94,44.9,8.2,14.77,20.02,20.36,25.02,24.76,16.64,1.68,10.55,9.16,20.26,17.31,1.87,10.74,26.89,28.96,NaN,18.73,12.67,62.15,0.71,2.85,2.51,20.92,4.75,0.88
2022-04-27,24.66,9.82,58.82,192.5,34.38,4.7,5.53,2.96,45.96,8.18,14.15,20.2,20.75,25.14,24.76,16.11,1.67,10.76,9.19,20.31,17.25,1.87,10.66,28.02,29.43,NaN,19.18,12.91,62.4,0.71,2.82,2.55,21.23,4.69,0.84
2022-04-28,24.85,9.94,59.58,191.7,35.02,4.75,5.53,2.96,44.25,8.12,13.92,20.25,21.01,25.1,24.92,16.56,1.72,11.1,9.21,20.14,17.53,1.75,10.55,27.74,29.55,NaN,19.35,13.63,64.7,0.72,2.75,2.59,21.55,4.7,0.85
2022-04-29,24.59,10.09,60.4,187.5,35.38,5.06,5.63,3.09,44.56,7.97,13.63,20.03,20.57,26.12,24.59,16,1.72,11.01,9.77,20.1,17.49,1.75,10.41,28.13,28.73,NaN,19.14,14.29,65.2,0.74,2.82,2.58,21.32,4.63,0.9
2022-05-02,24.21,9.82,59.46,183.7,34.46,4.85,5.55,3.04,43.48,7.86,13.58,19.78,20.31,24.68,23.86,16.3,1.69,10.92,9.65,20.14,17.53,1.72,10.22,26.99,28.26,NaN,18.66,14.11,62.05,0.72,2.74,2.56,20.34,4.6,0.87
2022-05-03,24.7,10.1,60.5,186.5,34.02,4.89,5.62,3.16,44.13,7.92,13.62,20,20.78,24.94,24.29,16.89,1.77,11.04,9.85,20.47,17.61,1.76,10.21,28.08,28.79,NaN,19.15,14.12,63.25,0.74,2.82,2.57,20.94,4.69,0.89
2022-05-04,24.42,9.77,59.04,186,34.16,4.77,5.38,3.06,43.68,7.81,13.64,20.1,20.92,24.18,24.49,16.61,1.72,11.01,9.73,20.34,17.71,1.72,10.1,26.98,28.96,NaN,19.27,14.29,62.6,0.72,2.77,2.63,21.27,4.7,0.86
2022-05-05,24.4,9.73,59.86,181.7,33.82,4.59,5.31,3.01,43.56,7.85,13.67,19.85,21.01,24.26,24.39,17.02,1.69,10.82,9.62,20.88,17.75,1.71,10.13,26.41,28.74,NaN,19.3,14.4,63.5,0.69,2.69,2.53,20.65,4.77,0.85
2022-05-06,24.22,9.99,60,179.9,34,4.59,5.17,2.95,41.8,7.67,13.32,19.68,20.73,23.64,23.67,18.63,1.55,10.67,9.5,20.25,17.63,1.71,9.86,26.33,28.23,NaN,18.95,14.84,62.75,0.68,2.65,2.53,20.34,4.72,0.85
2022-05-09,23.64,9.9,58.28,173.8,32.78,4.58,5.16,2.94,40.16,7.52,12.96,19.29,20.48,22.1,22.98,17.35,1.5,10.61,9.33,20.07,17.63,1.71,9.78,25.96,27.7,NaN,18.76,13.57,59.35,0.68,2.6,2.4,19.64,4.63,0.84
2022-05-10,23.9,9.79,57.08,176.4,32.94,4.64,5.25,2.95,40.16,7.49,12.89,19.05,20.66,21.86,23.15,18.45,1.44,10.56,9.35,19.71,17.47,1.72,9.81,25.94,27.62,NaN,18.98,13.65,60.35,0.7,2.63,2.39,19.49,4.62,0.85
2022-05-11,24.61,10.4,58.5,180.5,34.06,4.75,5.39,2.96,40.67,7.59,13.17,19.74,20.72,21.9,23.37,19.27,1.48,10.88,9.4,19.95,17.34,1.75,9.94,26.9,28.25,NaN,18.97,14.26,61.45,0.72,2.69,2.43,20.94,4.66,0.86
2022-05-12,24.39,10.27,57.66,176.7,32.96,4.71,5.27,2.88,39.57,7.51,12.92,19.61,20.56,21.76,23.19,19.08,1.44,10.63,9.4,20.09,17.59,1.73,9.9,26.09,26.34,NaN,18.8,13.99,57.5,0.7,2.65,2.39,19.77,4.78,0.85
2022-05-13,24.31,10.44,58.74,180.3,33.88,4.85,5.33,2.89,40.6,7.69,13.3,19.82,20.76,22.8,23.87,19.7,1.45,10.68,9.49,20.54,18.01,1.72,10.29,26.43,25.96,NaN,18.72,14.26,59.45,0.71,2.73,2.45,20.67,4.78,0.86
2022-05-16,24.59,10.35,59.02,181.9,34.16,4.85,5.31,2.9,39.75,7.7,13.55,20,21.16,22.84,23.97,19.63,1.44,10.79,9.52,20.72,18.24,1.73,10.19,27.13,26.59,NaN,19.17,14.12,60.25,0.71,2.7,2.52,20.83,4.74,0.87
2022-05-17,25.09,10.69,59.44,181.9,34.48,4.9,5.5,3.05,40.9,7.72,13.7,19.95,21.12,22.88,23.85,19.63,1.48,10.79,9.65,20.9,18.35,1.77,10.35,27.58,26.37,NaN,19.17,14.57,60.45,0.74,2.78,2.55,21.21,4.78,0.91
2022-05-18,25.5,10.66,59.4,180.2,35.54,4.85,5.54,3.08,39.89,7.77,13.68,20.2,21.34,22.22,23.78,19.83,1.48,10.89,9.41,20.8,18.31,1.76,10.45,27.49,27.66,NaN,19.63,14.68,57.3,0.73,2.74,2.6,21.65,4.72,0.9
2022-05-19,25.16,10.73,58.54,181.6,36.7,4.77,5.6,3.13,39.55,7.61,13.39,20.66,21.41,22.5,23.18,19.91,1.45,10.77,9.51,20.31,17.83,1.78,10.24,27.12,27.52,NaN,19.51,14.44,57.55,0.74,2.74,2.51,22.7,4.64,0.89
2022-05-20,25.43,10.65,59.1,183.1,37.42,4.75,5.56,3.12,40.42,7.68,13.58,20.67,21.47,22.78,23.31,19.88,1.48,11.1,9.62,20.42,18.07,1.77,10.34,27.4,27.68,NaN,19.52,14.41,59.9,0.73,2.74,2.54,21.86,4.69,0.9
2022-05-23,25.72,10.96,59.02,184.7,37.16,4.87,5.75,3.24,40.52,7.81,13.82,20.67,21.82,23.02,23.62,19.8,1.5,11.15,9.87,20.66,17.97,1.8,10.6,28.49,28.17,NaN,19.59,14.66,60.2,0.78,2.85,2.61,22.42,4.78,0.94
2022-05-24,25.79,10.72,57.08,187.7,37.2,4.84,5.83,3.29,41.25,7.74,13.59,20.67,21.98,22.8,23.68,19.95,1.43,11.13,9.72,20.38,17.86,1.79,10.68,28.08,28.04,NaN,19.74,14.71,59.05,0.79,2.89,2.63,22.75,4.89,0.93
2022-05-25,25.86,11.1,57.84,186,36.9,4.89,5.97,3.37,41.31,7.7,13.9,20.85,22.11,23.24,24.14,19.77,1.48,11.42,9.97,20.59,18.07,1.81,10.6,28.57,28.19,NaN,19.9,15.02,59.25,0.82,2.95,2.69,22.95,4.92,0.94
2022-05-26,26.3,11.23,59.32,189.6,36.88,5.01,5.99,3.41,42.92,7.76,14.18,20.96,22.08,23.94,24.14,19.9,1.52,11.29,10.08,21.65,18.15,1.84,10.6,29.49,28.6,NaN,19.77,14.96,60,0.85,3.02,2.66,23.2,4.95,0.94
2022-05-27,26.6,12,60.34,184.5,36.68,5.04,5.99,3.36,43.29,7.83,14.28,20.86,21.72,24.54,24.21,19.85,1.54,11.31,10.22,22.29,18.11,1.78,10.64,30.44,28.38,NaN,19.42,14.99,61.25,0.83,3.04,2.69,23.09,4.95,0.93
2022-05-30,26.69,11.95,60.64,179.9,36.6,5.15,5.97,3.4,42.28,7.79,14.19,20.78,21.48,25.16,24.34,19.6,1.59,11.11,10.25,22.49,17.99,1.75,10.64,30.5,28.4,NaN,19.19,14.85,62.05,0.84,3.08,2.64,21.96,4.95,0.94
2022-05-31,26.4,12.07,57.84,179.5,36.38,5.08,5.92,3.37,42.03,7.65,14.22,20.63,21.31,24.64,24.01,19.59,1.51,11.04,10.14,22.39,18,1.73,10.53,29.98,28.14,NaN,19.29,15,62.4,0.83,3.01,2.64,21.68,5.06,0.93
2022-06-01,26.33,12.2,57.18,185.7,36.04,5.01,5.91,3.39,41.09,7.5,14.04,20.38,21.45,24.48,23.96,19.31,1.49,10.85,10.41,22.23,18.2,1.73,10.55,29.68,27.95,NaN,19.06,14.86,61.4,0.83,2.99,2.67,21.55,4.77,0.93
2022-06-02,26.45,12.19,57.52,186.8,36.72,4.99,5.92,3.4,41.3,7.33,14.11,20.23,21.42,24.84,24.3,18.85,1.52,10.79,10.55,22.19,18.14,1.73,10.4,30.31,27.82,NaN,18.88,14.96,61.4,0.83,2.98,2.65,22.16,4.71,0.92
2022-06-03,26.53,11.81,56.56,188.5,37.28,4.96,5.85,3.38,41.08,7.42,14.07,20.43,21.58,24.72,24.5,18.68,1.51,10.81,10.65,22.07,18.35,1.74,10.54,30.32,28.12,NaN,19.08,15.16,61.55,0.82,2.96,2.59,21.79,4.66,0.92
2022-06-06,26.85,11.72,57.76,189.5,37.54,5.1,5.94,3.46,41.69,7.48,14.21,20.67,21.7,25.1,24.85,19.11,1.48,10.9,10.72,22,18.29,1.75,10.54,30.8,28.34,NaN,19.02,15.42,60.6,0.85,3.04,2.66,22.17,4.68,0.95
2022-06-07,26.9,11.83,57.64,191.4,38.16,5.04,5.97,3.45,41.78,7.6,14.17,20.88,22.08,24.6,25.18,19.16,1.47,10.84,10.8,22.22,18.48,1.76,10.55,30.89,28.77,NaN,19.14,15.95,60.75,0.85,3,2.65,23.35,4.64,0.94
2022-06-08,26.81,11.87,57.26,187.8,38.52,4.98,6,3.46,42.18,7.45,13.78,20.63,21.77,24.22,25.26,19.06,1.46,10.74,10.88,23.63,18.3,1.74,10.4,29.84,28.15,NaN,18.77,16.12,61.35,0.84,2.99,2.62,22.47,4.62,0.94
2022-06-09,25.64,11.64,55.76,188,37.26,4.74,6.06,3.47,41.18,7.19,13.84,20.76,22,23.22,25,18.63,1.45,10.59,10.85,23.75,18,1.72,10.29,28.52,28.13,NaN,18.86,15.72,59.3,0.85,2.91,2.6,22.13,4.56,0.94
2022-06-10,25.32,11.29,53.72,183.9,35.94,4.31,5.65,3.22,40.76,6.99,13.82,19.9,21.71,22.14,24.68,18.25,1.42,10.31,10.73,22.8,17.77,1.68,10,27.2,26.99,NaN,18.7,15.49,56.9,0.79,2.7,2.55,21.54,4.48,0.87
2022-06-13,24.35,10.65,51.58,182,35.32,4.15,5.41,3.17,38.19,6.58,13.49,19.81,21.64,20.84,24.44,17.8,1.35,10.1,10.43,22.57,17.63,1.65,9.68,26.01,27.49,NaN,19.12,15.19,55.25,0.76,2.61,2.45,21.15,4.45,0.84
2022-06-14,24.02,10.41,50.68,177.2,34.72,4.19,5.46,3.22,35.48,6.49,13.12,19.09,20.92,20.92,23.27,17.61,1.32,9.87,10.4,22.51,17.75,1.67,9.65,25.93,27.07,NaN,17.97,15.35,54.4,0.76,2.62,2.43,19.86,4.41,0.87
2022-06-15,24.1,10.55,51.74,179.4,34.56,4.26,5.51,3.27,36.02,6.63,13.45,19.48,21.32,21.7,23.73,17.81,1.36,9.98,10.27,22.55,18,1.72,9.79,26.51,27.84,NaN,18.24,15,55.8,0.78,2.69,2.44,20.35,4.45,0.88
2022-06-16,23.98,10.07,50.72,179.3,34.28,4.17,5.49,3.29,36.62,6.51,13.4,19.39,21.76,20.86,23.55,17.59,1.29,9.88,10.3,22.11,17.67,1.69,9.62,25.1,28.31,NaN,18.58,14.4,54.7,0.76,2.64,2.37,20.4,4.43,0.88
2022-06-17,24.49,10.1,52.5,176.6,34.66,4.27,5.77,3.41,38.5,6.53,13.68,19.09,21.12,21.12,23.53,17.9,1.32,9.86,10.42,21.74,17.97,1.69,9.8,24.75,27.11,NaN,18.61,13.74,56.5,0.8,2.7,2.38,20.06,4.4,0.91
2022-06-20,24.49,10.22,53.74,178.8,35.38,4.33,5.98,3.53,38.04,6.52,13.9,19.33,21.38,20.98,23.34,18.5,1.41,10.01,10.5,21.99,18.09,1.7,9.72,24.54,27.6,NaN,18.73,13.98,57.05,0.84,2.79,2.42,20.82,4.53,0.98
2022-06-21,24.23,10.15,53.32,173.8,34.62,4.31,6.11,3.59,37.54,6.43,13.54,18.77,20.88,21.56,23.27,18.43,1.39,9.74,10.57,22.07,18.01,1.69,9.73,24.83,26.75,NaN,18.51,14.27,57,0.86,2.8,2.42,20.8,4.54,0.99
2022-06-22,23.72,9.81,52.86,170.3,33.74,4.37,6.07,3.53,37.9,6.5,13.24,18.35,20.37,21.24,23.25,18.07,1.37,9.46,10.52,21.75,18.22,1.69,9.81,22.41,26.41,NaN,17.93,13.66,59.5,0.85,2.81,2.36,20.53,4.63,0.98
2022-06-23,23.51,9.55,52.36,171.8,34.1,4.24,5.77,3.36,37.94,6.38,12.99,18.51,20.33,21.12,23.82,18.61,1.33,9.82,10.13,21.47,17.95,1.65,9.51,22.31,26.56,NaN,18.09,13.58,58.85,0.81,2.72,2.37,20.5,4.72,0.93
2022-06-24,23.8,9.68,53.26,177.5,35.48,4.34,5.91,3.4,38.95,6.59,12.98,18.95,20.71,22.44,24.48,18.53,1.34,10.06,8.64,21.93,18.26,1.66,9.76,22.5,26.85,NaN,18.41,13.75,59.5,0.81,2.76,2.39,21,4.73,0.94
2022-06-27,23.47,9.82,53.38,175.9,35.86,4.41,5.82,3.41,38.9,6.59,13.07,18.84,21.04,22.82,24.12,19.16,1.34,9.92,8.86,21.82,18.54,1.66,9.65,23.1,27.14,NaN,18.38,13.81,61,0.79,2.77,2.43,20.98,4.73,0.94
2022-06-28,23.82,9.73,54.14,176.3,36.56,4.41,5.91,3.45,37.85,6.7,12.98,19.45,21.57,21.96,24.21,19.38,1.35,10.18,9.08,21.86,18.74,1.68,9.87,23.1,27.96,NaN,18.88,14.22,59.6,0.78,2.78,2.48,21.39,4.82,0.96
2022-06-29,23.5,9.7,52.94,176,35.82,4.32,6,3.46,37.21,6.21,12.38,18.36,21.29,19.9,24.1,16.99,1.3,10.07,8.93,21.91,18.61,1.68,9.43,22.36,27.61,NaN,18.13,14.19,59.45,0.79,2.74,2.41,20.09,4.85,0.96
2022-06-30,23.13,9.24,53.16,175.5,36.78,4.33,5.95,3.32,37.03,6.11,12.13,18,21.07,19.34,24.19,18.04,1.25,9.9,9.13,21.59,18.66,1.68,9.21,21.53,27.47,NaN,18.02,14.05,58.4,0.76,2.69,2.29,20.25,4.86,0.93
2022-07-01,21.59,8.72,52.96,179,37.58,4.31,5.92,3.31,38.16,6.09,12.39,18.55,21.27,19.32,24.22,18.64,1.26,10.34,8.93,21.97,18.57,1.7,9.26,21.59,27.79,NaN,18.45,13.48,57.65,0.76,2.68,2.33,20.68,4.87,0.91
2022-07-04,21.77,8.65,52.44,180.2,38,4.37,5.76,3.26,37.21,5.99,12.53,18.45,21.49,18.37,24.67,17.84,1.25,10.27,8.9,22.06,18.64,1.69,9.2,21.85,27.89,NaN,18.39,13.83,59,0.74,2.68,2.34,20.54,4.9,0.9
2022-07-05,20.9,8.32,51.36,174.3,37.64,4.22,5.49,3.07,37.79,5.99,11.92,18.23,20.21,18.34,24.37,17.56,1.2,10.13,8.57,21.77,18.51,1.62,9.1,20.86,27.1,NaN,18.59,12.72,56.75,0.7,2.57,2.21,20.57,4.91,0.85
2022-07-06,20.79,8.17,52.1,180.2,38.26,4.21,5.06,2.87,38.42,5.91,11.9,18.19,19.8,18.5,24.81,16.95,1.24,10.27,8.94,22.62,18.47,1.62,9.12,20.68,27.54,NaN,18.23,12.54,58.95,0.65,2.53,2.23,20.87,4.69,0.82
2022-07-07,21.31,8.55,53.46,185.7,39.12,4.36,5.24,3.02,38.4,6.04,11.94,18.2,19.6,19.33,25.41,16.97,1.29,10.35,9.4,23.15,18.7,1.65,9.44,21.8,27.91,NaN,18.26,13.14,60.3,0.68,2.62,2.3,21.86,4.72,0.83
2022-07-08,21.69,8.63,53.52,189.8,39.6,4.4,5.17,3,38.6,6.09,12.2,18.08,19.66,19.7,26,16.9,1.3,9.91,9.4,23.33,18.78,1.65,9.6,21.9,28.05,NaN,18.13,12.98,60.9,0.68,2.61,2.32,22.14,4.72,0.83
2022-07-11,21.49,8.41,53.12,192.1,39.78,4.29,5.1,2.96,39.13,6,11.96,18.25,19.34,19.61,25.18,17.07,1.23,10.15,9.48,23.1,18.73,1.61,9.4,21.59,28.33,NaN,18.34,12.91,61.05,0.66,2.56,2.25,22.5,4.79,0.83
2022-07-12,21.68,8.5,53.2,190.2,39.36,4.12,4.84,2.7,41.35,6.03,11.97,18.13,19.2,19.72,25.47,16.73,1.29,10.13,9.51,23.83,18.55,1.6,9.47,22.11,28.12,NaN,18.27,12.17,60.7,0.61,2.47,2.25,21.43,4.82,0.77
2022-07-13,21.28,8.53,53.86,188.3,38.98,4.13,4.84,2.71,40.98,6.05,12,17.93,19.19,19.32,24.94,16.27,1.25,9.89,9.29,23.43,18.5,1.6,9.57,21.98,28.23,NaN,18.27,12.16,59.8,0.61,2.45,2.22,21.39,4.81,0.77
2022-07-14,21.07,8.35,53.06,176.7,37.5,4,4.67,2.64,41.49,5.96,12.32,17.6,18.51,18.81,24.68,15.44,1.27,9.72,9.1,23.41,18.48,1.59,9.39,21.29,27.79,NaN,17.93,11.8,57.2,0.6,2.34,2.17,20.52,4.73,0.77
2022-07-15,21.61,8.42,54.68,181.6,38.84,4.1,4.75,2.71,41.97,6.09,12.29,17.72,18.7,19.35,25.6,15.98,1.31,9.81,9.31,24.23,18.53,1.59,9.6,21.5,28.23,NaN,17.93,11.89,59,0.62,2.41,2.24,20.61,4.66,0.79
2022-07-18,21.77,8.62,55.06,183.1,39.86,4.1,4.76,2.73,40.82,6.1,12.28,17.81,18.84,19.08,26.04,16.2,1.33,9.79,9.43,24.38,18.55,1.56,9.72,21.89,28.41,NaN,18.08,12.06,59.15,0.62,2.41,2.26,20.84,4.61,0.81
2022-07-19,22.02,8.83,56.2,183,39.32,4.26,4.98,2.93,41.5,6.2,12.56,17.88,18.95,19.81,26.64,16.3,1.35,9.84,9.5,25.01,18.96,1.59,9.89,22.7,28.65,NaN,18.17,12.11,58.05,0.66,2.51,2.28,20.56,4.61,0.85
2022-07-20,21.78,8.91,55.9,179,38.98,4.17,4.86,2.87,41,6.2,12.36,17.58,18.54,19.78,26.15,16.19,1.35,9.78,9.3,24.75,18.9,1.57,9.77,22.96,28.07,NaN,17.89,12.09,58.35,0.64,2.46,2.26,20.33,4.57,0.83
2022-07-21,21.78,8.88,55.56,180.6,38.5,4.2,5.13,2.93,40.86,6.12,12.4,17.52,18.43,19.8,26,16.28,1.33,9.8,9.33,24.75,19.5,1.55,9.61,22.94,27.64,NaN,17.75,11.78,58.6,0.66,2.45,2.27,20.62,4.46,0.85
2022-07-22,22.22,8.9,56,184.7,39.46,4.15,4.84,2.82,42.4,6.33,12.55,17.77,18.74,19.25,26.25,16.43,1.35,9.99,9.28,24.56,19.8,1.54,9.97,23.03,28.22,NaN,18.32,12.03,59.75,0.63,2.43,2.28,21.63,4.39,0.84
2022-07-25,22.52,8.9,56.14,187.9,39.68,4.2,5,2.91,41.96,6.32,12.42,17.7,18.94,18.84,26.1,16.1,1.35,9.98,9.17,24.51,20.04,1.54,9.98,23.06,28.76,NaN,18.45,12.24,60.05,0.65,2.46,2.3,21.11,4.47,0.88
2022-07-26,22.51,8.83,55.8,190.8,40.94,4.11,4.94,2.92,42.66,6.25,12.4,17.95,19.02,18.37,26.03,16.43,1.34,10.07,8.93,23.85,20.54,1.53,10.02,22.71,28.87,NaN,18.66,12.37,59.9,0.65,2.44,2.29,21.37,4.45,0.87
2022-07-27,22.78,8.84,56.9,192.2,41.8,4.16,4.93,2.98,42.31,6.2,11.95,17.97,19.02,18.98,25.98,16.32,1.41,10.26,9.07,23.73,20.22,1.55,9.91,22.71,28.27,NaN,18.85,12.53,57.25,0.67,2.49,2.32,21.51,4.41,0.91
2022-07-28,22.59,9.12,57.18,194.2,42.34,4.17,4.82,2.91,43.25,6.24,12.4,17.76,19.04,17.25,26.4,14.57,1.43,10.35,8.8,23.6,20.18,1.56,10.04,23.15,28.17,NaN,18.92,11.92,52.6,0.64,2.43,2.33,22.28,4.34,0.86
2022-07-29,23.41,9.5,56.68,200.6,42.74,4.42,4.8,2.93,43.59,6.47,12.3,17.91,19.28,18.17,26.08,14.22,1.41,10.43,8.9,23.69,20.14,1.58,10.47,23.89,28.62,NaN,19.23,12.13,51,0.62,2.44,2.23,22.47,4.36,0.84
2022-08-01,22.79,9.18,56.92,195.7,42.84,4.37,4.89,2.9,43.6,6.36,12.07,17.95,18.75,17.94,26.16,13.46,1.4,10.42,8.76,23.87,19.99,1.57,10.26,23.6,28.14,NaN,19.19,11.85,50.25,0.62,2.39,2.17,20.67,4.24,0.85
2022-08-02,23.09,8.99,55.74,200.8,43.3,4.42,4.94,3,43.68,6.42,12.11,17.85,18.93,17.08,26.18,13.1,1.39,10.45,8.63,23.64,20.02,1.57,10.33,23.26,28.2,NaN,19.23,11.88,50.05,0.65,2.38,2.21,20.8,4.29,0.88
2022-08-03,23.23,9.1,56.8,195.7,43.68,4.56,4.96,2.95,43.31,6.53,12.4,17.7,18.57,18.2,26.29,13.38,1.43,10.41,8.82,23.96,20.1,1.59,10.44,23.58,27.94,NaN,18.97,11.93,50.2,0.64,2.43,2.23,20.87,4.24,0.86
2022-08-04,23.22,9.2,55.76,195,42.16,4.61,4.97,2.92,43.02,6.52,12.35,17.86,18.53,18.69,26.3,14.09,1.42,10.49,8.51,24.26,20.16,1.6,9.59,23.77,27.52,NaN,19.02,11.79,50.6,0.63,2.46,2.21,22.2,4.21,0.86
2022-08-05,23.14,9.36,54.94,199.1,41.64,4.62,5.05,3.01,41.63,6.41,12.52,17.79,18.85,18.63,25.92,14.08,1.42,10.48,8.47,24.09,20.4,1.62,9.49,24,26.79,NaN,19.04,11.84,50.15,0.66,2.5,2.23,22.59,4.28,0.88
2022-08-08,23.47,9.49,55.26,200.6,41.7,4.65,5.09,3.04,41.74,6.5,12.65,18.09,19.01,18.9,25.55,13.95,1.43,10.63,8.56,25.15,20.12,1.64,9.64,24.39,27.5,NaN,19.27,12,51.45,0.66,2.55,2.26,22.87,4.28,0.89
2022-08-09,23.91,9.42,55.88,203.2,41.46,4.68,5.15,3.06,41.23,6.45,12.77,18.24,19.5,18.48,26.5,14,1.4,10.74,8.49,24.64,20.26,1.65,9.64,24.14,28.05,NaN,19.53,12.43,52.05,0.67,2.56,2.32,22.6,4.3,0.9
2022-08-10,23.98,9.65,57.44,201,41.46,4.71,5.08,3.02,41.15,6.69,12.83,18.09,19.42,18.88,26.35,13.72,1.42,10.73,8.69,25.22,20.48,1.68,9.87,24.87,27.85,NaN,19.27,12.27,51.5,0.67,2.61,2.34,22.23,4.25,0.89
2022-08-11,23.92,9.59,56.28,201.2,41.16,4.73,5.03,3.01,41.79,6.63,12.81,18.07,19.55,18.8,26.67,13.84,1.4,10.76,8.55,25.37,20.46,1.67,9.88,24.84,27.8,NaN,19.21,12.53,51.25,0.67,2.64,2.35,22.62,4.28,0.9
2022-08-12,23.98,9.59,56.58,199.5,41.1,4.78,5.07,3.05,42.32,6.69,12.74,18.04,19.45,18.58,26.37,13.76,1.4,10.74,8.55,25.37,20.3,1.67,9.96,24.47,28.35,NaN,19.11,12.65,51.3,0.68,2.67,2.37,22.02,4.27,0.91
2022-08-15,24.13,9.48,57.3,203.8,41.68,4.8,5.06,3.02,42.71,6.66,12.93,18.15,19.49,18.82,26.43,13.78,1.43,10.85,8.48,25.55,20.4,1.66,10.01,24.12,28.88,NaN,19.36,12.35,51.4,0.67,2.64,2.32,23.03,4.23,0.9
2022-08-16,24.5,9.74,56.62,207.2,42.24,4.86,5.11,3.07,42.74,6.64,13.09,18.44,19.64,18.54,26.69,13.8,1.46,10.95,8.61,25.87,20.56,1.68,9.98,24.9,28.99,NaN,19.51,12.62,51.35,0.68,2.66,2.36,22.82,4.35,0.91
2022-08-17,24.08,9.57,56.56,207.6,42.58,4.82,5.09,3.06,42.52,6.42,12.92,18.27,19.43,18.06,26.56,13.56,1.4,10.95,8.47,25.34,20.64,1.66,9.85,24.33,28.89,NaN,19.43,12.66,51.2,0.68,2.62,2.35,22.82,4.25,0.9
2022-08-18,24.08,9.64,56.8,205.6,42.6,4.86,5.04,3.04,42.17,6.49,12.88,18.2,19.45,18.21,26.85,13.32,1.41,10.91,8.52,25.04,20.62,1.65,9.95,24.44,28.96,NaN,19.43,13,51.5,0.67,2.62,2.35,22.15,4.27,0.91
2022-08-19,23.88,9.3,55.98,207,42.4,4.7,4.99,2.98,42.53,6.29,12.61,18.16,19.41,17.57,26.83,13.22,1.33,10.94,8.4,24.78,20.56,1.64,9.69,23.23,29.08,NaN,19.63,13.08,50.95,0.65,2.53,2.32,22.4,4.25,0.88
2022-08-22,23.05,9.05,55.12,210.2,42.88,4.55,4.89,2.94,42.63,6.24,12.65,18.27,19.68,17.33,26.61,13.17,1.28,10.98,8.32,24.15,20.22,1.64,9.65,23.17,29.68,NaN,19.92,13.21,52,0.64,2.5,2.28,22.3,4.31,0.86
2022-08-23,23.08,9.4,55.34,205.8,42.44,4.59,4.89,2.94,41.1,6.15,12.65,18.01,19.48,16.85,26.1,12.75,1.27,10.87,8.26,23.68,20.06,1.64,9.53,23.9,29.72,NaN,19.54,13.69,50.55,0.65,2.5,2.29,22.16,4.25,0.87
2022-08-24,22.88,9.25,55.36,207.6,43.2,4.54,4.88,2.95,41.19,6.1,12.62,18.1,19.3,16.65,26.23,12.74,1.28,10.92,8.32,23.6,20.02,1.65,9.5,23.43,29.52,NaN,19.56,13.26,51.1,0.65,2.47,2.29,22.95,4.17,0.87
2022-08-25,22.69,9.3,55.78,208.2,43.48,4.52,4.84,2.91,41.37,6.08,12.54,18.11,19.29,16.49,26.03,12.77,1.29,11.01,8.27,23.14,20.14,1.64,9.51,23.77,29.73,NaN,19.63,13.41,51.35,0.64,2.45,2.27,24.31,4.18,0.86
2022-08-26,22.42,9.16,54.8,206,43.5,4.45,4.83,2.88,39.92,5.95,12.44,17.86,19.31,15.97,25.87,12.42,1.25,10.93,8.09,22.27,20.1,1.63,9.35,23.53,29.58,NaN,19.42,13.43,49.98,0.64,2.41,2.22,23.39,4.14,0.84
2022-08-29,22.34,9.29,52.62,201.6,42.08,NaN,4.87,2.89,39.45,5.97,12.2,NaN,19.24,15.7,25.57,12.11,NaN,10.78,8,22.02,19.56,1.62,NaN,NaN,28.99,NaN,19.13,NaN,NaN,0.66,NaN,2.23,21.61,4.14,NaN
