Date,ABB,ADDT_B,ALFA,ASSA_B,AZN,ATCO_A,BOL,EPI_A,EQT,ERIC_B,ESSITY_B,EVO,SHB_A,HM_B,HEXA_B,INDU_C,INVE_B,LIFCO_B,NIBE_B,NDA_SE,SAAB_B,SAND,SCA_B,SEB_A,SKA_B,SKF_B,SWED_A,TEL2_B,TELIA,VOLV_B
2012-03-12,138.2,14.87,134.5,66.77,305.4,31.88,108.8,NaN,NaN,66.9,NaN,NaN,73.1,239.1,18.36,96.55,36.53,NaN,6.44,63.25,28.92,92.18,24.85,49,117.6,165.8,109.1,122.67,46.97,97.85
2012-03-13,139.5,14.67,135.8,66.97,306.4,32.18,111,NaN,NaN,68.3,NaN,NaN,74.77,240.5,18.69,97.8,37.13,NaN,6.44,64.65,29.27,91.99,25.28,50.65,119,167.5,110.7,125.27,47.45,98.65
2012-03-14,141.1,14.62,136.5,68.23,308.3,32.12,111.5,NaN,NaN,68.15,NaN,NaN,75.83,243.8,18.93,99.25,37.35,NaN,6.43,66.1,29.43,94.37,25.36,51.35,119.1,169.7,114,125.75,47.34,98.55
2012-03-15,142.4,14.87,140.4,68.17,303.3,32.73,111.3,NaN,NaN,68,NaN,NaN,75.7,249.6,18.89,99.35,37.48,NaN,6.44,66.55,30.38,95.27,25.28,51.1,119.9,170.2,114.8,125.37,46.76,98.9
2012-03-16,140.9,14.71,140,68.23,303.8,33.13,112.9,NaN,NaN,68.15,NaN,NaN,75.33,251.4,19.09,100,37.8,NaN,6.38,66.5,29.87,97.27,24.85,50.75,119.8,170.2,113.4,124.6,46.59,99.7
2012-03-19,141.2,14.92,139.4,67.8,304.9,32.75,113.7,NaN,NaN,68.4,NaN,NaN,75.87,250.4,18.76,100,37.78,NaN,6.43,66.4,29.46,96.03,24.74,50.6,118.9,169.6,112.2,125.85,46.78,99.95
2012-03-20,139.2,14.96,137.1,66.9,305.8,31.5,109.2,NaN,NaN,67.9,NaN,NaN,75.17,245.5,18.01,98.15,37.28,NaN,6.38,65.9,28.88,92.18,24.49,49.6,117.8,163.6,110.7,128.64,47.47,97.15
2012-03-21,138,15,136.1,67.1,304,30.97,106.6,NaN,NaN,67.2,NaN,NaN,74.4,245.2,17.91,96.3,36.7,NaN,6.32,64.3,28.67,90.61,24.1,48.67,116.3,161.8,108.5,126.14,45.7,95.2
2012-03-22,136.2,14.96,133,66.07,304.2,30.25,104.4,NaN,NaN,67.55,NaN,NaN,73.8,243.1,17.57,94.2,36.33,NaN,6.28,63.35,28.16,89.13,24.1,48.11,114,158.3,108,124.98,45.47,94.3
2012-03-23,137.3,14.54,133.9,67.1,303.5,30.68,106.7,NaN,NaN,67.95,NaN,NaN,74.73,245.4,17.87,95.2,36.65,NaN,6.34,61.8,28.21,90.7,24.23,49.07,114.7,160,108.9,126.33,45.78,95.05
2012-03-26,137.6,14.71,136.5,70.23,303.1,31.16,108.1,NaN,NaN,68.5,NaN,NaN,75.37,250.4,18.43,97.05,37.42,NaN,6.44,62.15,28.85,92.51,24.91,49.88,115.8,163.2,110,128.64,46.41,97.25
2012-03-27,136.6,15,135,69.4,301.9,31,106.8,NaN,NaN,68.9,NaN,NaN,75,248.6,18.36,97,37.3,NaN,6.38,60.9,28.39,91.18,24.6,49.52,115.5,162.9,110.1,129.9,46.11,97.4
2012-03-28,134.9,14.79,133.5,68.6,297.5,30.19,103.7,NaN,NaN,69,NaN,NaN,74.33,250.4,18.01,96.25,36.83,NaN,6.32,60.35,28.21,89.61,24.49,48.82,114.3,158.6,104.5,128.93,45.97,95.95
2012-03-29,133.2,14.92,131,67.7,294.5,29.6,102.1,NaN,NaN,67.6,NaN,NaN,68.63,238.1,17.96,95.2,36.1,NaN,6.19,58.8,27.84,87.66,24.18,48,113,157.1,101.8,129.03,45.77,94.35
2012-03-30,135.8,15.17,136.1,69.27,295.3,30.32,103.9,NaN,NaN,68.55,NaN,NaN,70.3,239.4,18.34,98.3,36.67,NaN,6.31,60.15,28.51,90.89,23.75,47,114.7,161.5,102.8,130.09,46.14,96.4
2012-04-02,136.8,15.25,139,70.03,298.5,31.08,105.6,NaN,NaN,68.95,NaN,NaN,70.73,241.7,18.64,99.75,37.4,NaN,6.38,60.45,29.09,91.27,24.02,47.24,115.5,163.6,103.8,131.73,46.61,97.9
2012-04-03,136.7,15.67,138.8,68.73,298.4,30.89,105.6,NaN,NaN,69.55,NaN,NaN,69.93,239.6,18.84,99.85,36.8,NaN,6.4,59.15,28.76,91.56,23.83,46.32,117.2,164,103,131.05,46.53,98.4
2012-04-04,133.6,15.5,136.4,66.9,295.5,29.51,100.7,NaN,NaN,67.25,NaN,NaN,68.53,232.7,18.11,95.7,35.55,NaN,6.31,57.15,28.16,87.23,23.27,44.93,114.1,157.5,101,128.74,42.31,93.65
2012-04-05,132.8,15.62,136,67.23,294.5,29.45,101.6,NaN,NaN,66.4,NaN,NaN,67.67,230.4,18.11,94.85,35.55,NaN,6.28,57.2,27.56,86.47,23.29,44.98,113.5,157.8,99.8,128.07,42.68,90.5
2012-04-10,132.7,14.87,135,65.37,299,28.67,98.6,NaN,NaN,65.9,NaN,NaN,66.67,227.3,17.69,92.7,34.55,NaN,6.03,55.15,27.24,84.09,22.8,43.41,112.7,152.9,96.75,126.23,41.56,87.35
2012-04-11,132.7,14.62,135.1,66.77,300.9,29.53,101.5,NaN,NaN,66.45,NaN,NaN,67.83,229.3,18.01,94.25,34.8,NaN,6.13,56.1,27.24,85.89,22.61,44.39,114.6,155.3,98.15,126.62,42.95,87.8
2012-04-12,135,14.87,139.2,68.87,302.3,30.7,105,NaN,NaN,66.5,NaN,NaN,70,234.7,18.69,96.55,35.6,NaN,6.25,57.1,27.31,88.99,23.4,45.21,115,159.3,100.3,126.81,43.32,90.6
2012-04-13,132.1,15,136.9,66.83,299,29.83,101.8,NaN,NaN,64.6,NaN,NaN,67.87,231,18.41,94.85,34.73,NaN,6.01,56.25,26.52,86.56,23.02,44.09,114.1,155.8,99,124.79,42.46,87
2012-04-16,133.6,15.25,139.6,67.67,301.8,30.19,102.4,NaN,NaN,64.75,NaN,NaN,69,234.5,18.74,95.35,35.05,NaN,6.05,56.3,27.1,86.61,23.15,44.43,108.1,158.2,100.5,126.72,42.54,88.1
2012-04-17,137.4,15.42,141.9,68.57,306,30.42,104.7,NaN,NaN,64.9,NaN,NaN,71.23,235.4,19.16,98.65,35.55,NaN,6.13,58.1,27.26,87.32,23.58,46.33,111.8,160.6,105.5,126.72,43.6,89.75
2012-04-18,136.2,15.29,140.4,67.67,305.2,30.09,104.6,NaN,NaN,64.9,NaN,NaN,69.23,231,19.09,94.95,33.23,NaN,6.07,56.5,26.94,87.66,21.76,45.33,109.8,157.8,103.7,126.14,42.82,88.5
2012-04-19,136.5,14.87,141.4,68.4,304.6,31.04,105,NaN,NaN,64.95,NaN,NaN,69.3,232.7,19.51,95.55,33.5,NaN,6.08,56.8,27.12,90.84,22.01,45.42,109.7,165.5,103.7,119.68,41.97,88.8
2012-04-20,138.4,15,143.6,69.73,309,31.7,107.1,NaN,NaN,64.45,NaN,NaN,71.07,236.7,19.53,96.05,33.7,NaN,6.03,57.9,26.11,91.41,22.01,45.86,110.7,168.7,105.5,121.99,42.97,89.4
2012-04-23,133.7,15.04,133.9,66.13,305.6,30.21,101.5,NaN,NaN,61.6,NaN,NaN,67.63,226,18.56,91.85,32.38,NaN,5.95,54.55,25.65,85.7,21.3,43.79,106.6,161,101.2,119.2,41.43,84.55
2012-04-24,136.1,15.17,131.2,65.2,309.3,30.7,101,NaN,NaN,63.6,NaN,NaN,69.07,228.8,18.47,93.35,32.98,NaN,6.19,56.6,25.28,86.32,21.22,43.44,108.3,162,104.1,118.33,44.15,86.25
2012-04-25,131.3,15.12,133.9,65.17,309,31.38,103.2,NaN,NaN,63.65,NaN,NaN,71.13,229.4,19.26,95.45,33.25,NaN,6.23,58.15,25.21,89.32,21.14,43.51,109.5,164.4,107.7,119.87,44.68,89.65
2012-04-26,128.2,14.75,132.4,65.03,289.4,30.87,102.1,NaN,NaN,64.7,NaN,NaN,70.47,228.3,19.06,95.6,32.9,NaN,6.2,57.2,25.05,87.99,21.34,43.3,108.1,157,107.6,119.97,44.41,92
2012-04-27,127.5,15.37,134.6,65.77,292.3,31.16,104.6,NaN,NaN,66.7,NaN,NaN,72.53,230.6,19.69,101.1,33.38,NaN,6.26,58.3,25.51,98.98,22.07,44.61,109.4,159.4,109.7,121.42,44.59,94
2012-04-30,123.8,15.42,134,65.3,297.6,30.3,107.6,NaN,NaN,66.6,NaN,NaN,72.6,230.9,19.5,102.7,33.5,NaN,6.35,59.6,25.85,101.36,22.07,45.36,109.4,159.5,111.3,123.44,44.93,93.2
2012-05-02,122.6,15.54,133.5,66.6,295.2,29.55,108.1,NaN,NaN,65.5,NaN,NaN,72.77,234.7,19.6,102.6,33.15,NaN,6.29,58.25,25.18,98.03,22.32,44.06,109.5,158,110.5,120.45,44.61,91.85
2012-05-03,122.2,15.75,136.1,67.53,298.1,29.62,107.8,NaN,NaN,65.85,NaN,NaN,72.63,239.5,19.57,102.8,33.55,NaN,6.32,58.7,25.18,96.03,22.51,44.23,112,158.4,110.6,121.9,45.4,91.35
2012-05-04,121.4,15.42,133.4,65.67,298,28.69,101.5,NaN,NaN,62.35,NaN,NaN,72.37,225.7,18.86,100.3,33,NaN,6.17,57.55,24.93,94.03,22.07,43.79,109.4,154.5,108.6,121.13,45.3,87.9
2012-05-07,121.6,15,133,65.4,298.3,28.88,102,NaN,NaN,62.65,NaN,NaN,73.23,222.3,18.89,94.55,33.3,NaN,6.35,57.4,25.12,94.27,22.07,43.91,110.1,153.8,109.5,121.13,45.23,87.7
2012-05-08,119.5,15.04,130.6,63.53,298.6,28.2,98.25,NaN,NaN,62.45,NaN,NaN,73.13,221.8,18.29,92.65,32.98,NaN,6.29,57.15,24.45,91.03,21.88,43.9,109.1,150.1,106.9,110.24,45.88,85.8
2012-05-09,118.5,15.25,129.6,64.17,297,28.31,98.6,NaN,NaN,62.35,NaN,NaN,72.7,223.3,17.91,91.6,32.83,NaN,6.28,57.05,24.17,91.7,21.76,43.38,109.3,148.2,107.6,110.82,46.19,85.8
2012-05-10,119.3,15.21,132,63.77,300.1,28.92,100.3,NaN,NaN,63.15,NaN,NaN,72.43,225.3,19.36,92.9,32.98,NaN,6.2,57.4,24.45,93.7,21.76,43.91,103.5,151.2,108.7,109.76,46.17,86.8
2012-05-11,118.3,15.42,132.8,65.13,301.9,28.88,100.3,NaN,NaN,63.55,NaN,NaN,72.47,229.7,19.44,94,33.15,NaN,6,57.6,24.52,94.51,22.07,44,102.9,151.6,109.6,108.89,46.25,86.9
2012-05-14,116.5,15.58,129.3,62.7,301.4,27.88,97.15,NaN,NaN,61.45,NaN,NaN,71.1,224.6,19.04,91.2,32.38,NaN,5.76,55.95,24.38,90.94,21.78,42.46,100.7,147,106.1,107.83,45.24,84.15
2012-05-15,117.6,15.58,127,61.17,301.7,27.78,95,NaN,NaN,61.5,NaN,NaN,70.43,225.7,19,91,32.2,NaN,5.73,54.75,24.75,90.23,21.66,41.63,99.25,145.5,105.3,107.15,45.17,84
2012-05-16,117.8,15.37,126.1,60.63,298.1,27.52,92.5,NaN,NaN,61.25,NaN,NaN,69.93,220.3,18.23,89.55,32.1,NaN,5.64,54.2,24.58,88.18,21.55,41.45,97.15,144,104.7,107.93,44.37,82.25
2012-05-18,115.7,15.17,121.9,59.67,296.6,26.63,91.15,NaN,NaN,60.5,NaN,NaN,66.37,213,17.57,85.5,31.25,NaN,5.61,51.55,23.68,85.94,20.81,39.35,95.4,140.2,100.1,103.69,43.61,78.45
2012-05-21,116.8,15,124.5,61.2,299.7,27.59,94.25,NaN,NaN,61.6,NaN,NaN,67.93,215.8,17.94,87.6,31.85,NaN,5.61,53.1,24.01,88.94,21.16,40.2,97.3,143.9,101.7,105.81,44.2,80.05
2012-05-22,119,15.25,125.8,62.67,297.4,28.9,96.8,NaN,NaN,62.2,NaN,NaN,69.5,220.3,18.93,91.6,32.45,NaN,5.92,54.95,24.7,92.41,21.63,41.82,99.15,149.1,105.7,108.31,44.77,83.35
2012-05-23,116.1,14.92,120.5,62.5,292.3,28.13,91.85,NaN,NaN,60.9,NaN,NaN,68.1,214.3,18.14,88.55,31.58,NaN,5.83,53.55,24.24,89.08,21.14,40.81,96.15,142.5,102.9,105.52,43.86,80.2
2012-05-24,116.8,15.08,122.1,62.33,295,28.37,94.1,NaN,NaN,62.3,NaN,NaN,68.47,216.7,18.63,89.6,31.85,NaN,5.82,54.6,24.24,90.18,21.32,41.24,97.25,144.2,104.6,105.9,44.28,81.25
2012-05-25,116.8,14.87,120.1,62.43,295.8,28.28,93.45,NaN,NaN,61.95,NaN,NaN,68.67,218.2,18.44,89.5,31.98,NaN,5.79,54.5,24.52,88.89,21.32,41,96.7,142.8,104.3,106,44.45,79.85
2012-05-28,117.2,14.54,121.7,63.53,294.2,28.71,95.45,NaN,NaN,62.1,NaN,NaN,67.97,217.3,19,88.8,31.88,NaN,5.82,54,24.82,90.51,21.41,40.48,96.25,144.4,102.9,105.32,43.94,80.85
2012-05-29,118.3,14.79,124.3,64.37,296.3,29.49,98.35,NaN,NaN,64.7,NaN,NaN,68.93,220.4,19,90.8,32.3,NaN,5.94,54.45,25.78,91.32,21.61,40.8,98.7,147.9,104.2,105.13,44.08,83.8
2012-05-30,117.1,14.67,122.7,63.6,292.1,28.71,96.2,NaN,NaN,62.7,NaN,NaN,68.33,217.2,18.51,90.65,31.98,NaN,5.88,53.75,25.62,89.99,21.51,40.31,97.25,146.5,103.4,104.07,44,82.25
2012-05-31,113.8,14.75,119.7,62.7,291.9,27.71,92.7,NaN,NaN,61.7,NaN,NaN,67.67,215.8,18.36,88.45,31.7,NaN,5.97,53.7,25.97,86.13,21.43,40.2,96.4,143.3,103.2,103.97,44.28,81.55
2012-06-01,113.1,14.5,116.2,60.77,289,26.89,90.65,NaN,NaN,60.95,NaN,NaN,66.97,211.1,17.64,85.6,31.15,NaN,5.7,52.95,25.62,82.99,20.89,39.59,94.8,140.1,101.7,101.85,43.53,79.15
2012-06-04,111.6,14.29,114.2,59.67,286.2,26.48,88.85,NaN,NaN,60.3,NaN,NaN,66.83,207.7,17.13,84.75,30.9,NaN,5.44,52.9,25.39,81.18,20.46,39.31,94.4,138.6,101.2,101.76,43.28,77.6
2012-06-05,112.3,14.5,115.7,60.33,286.6,26.69,89.7,NaN,NaN,60.75,NaN,NaN,67.27,208.5,17.11,85.25,31.03,NaN,5.55,53.6,25.39,82.09,20.56,40.05,95.05,138.8,103,100.41,43.15,78.35
2012-06-07,117.3,14.5,119.8,62.67,293.9,27.54,95.8,NaN,NaN,61.7,NaN,NaN,69.57,215.6,18.16,89.1,32.08,NaN,5.88,55.3,25.97,85.8,21.14,41.96,97.7,145.4,107.6,99.83,43.14,82.45
2012-06-08,115.3,14.46,118,61.33,294.5,27.18,93.75,NaN,NaN,61.15,NaN,NaN,69.5,214.3,17.83,87,31.8,NaN,5.79,55.35,25.44,84.94,21.1,41.88,97.05,142.1,107,100.99,43.85,80.65
2012-06-11,115.6,14.5,118.6,62.07,293,27.39,94.35,NaN,NaN,61.7,NaN,NaN,69.7,215.6,17.99,88.35,32.05,NaN,5.7,55.5,25.28,85.99,21.24,42.23,98.35,143,107.4,101.08,44.24,81.3
2012-06-12,115.9,14.42,118.7,62.03,293,27.58,94.45,NaN,NaN,63,NaN,NaN,70.23,215.2,18.13,87.9,32.2,NaN,5.56,56.2,25.44,86.37,21.34,42.3,98,143.7,108.3,101.85,44.25,81.35
2012-06-13,113,14.29,115.6,61.13,293.6,26.63,92.55,NaN,NaN,63,NaN,NaN,70.07,219.4,17.31,85.45,31.8,NaN,5.55,55.85,25.67,81.8,21.59,42.39,96.5,133.2,106.6,100.79,44.01,77.7
2012-06-14,112.4,14.29,115.2,60,294.3,26.19,91.65,NaN,NaN,62,NaN,NaN,70.17,220,16.94,84.45,31.53,NaN,5.53,56,25.69,81.14,21.66,42.32,96.55,131.5,106.9,100.41,43.96,76.85
2012-06-15,111.4,14.33,116.3,61.73,292.4,26.69,94.05,NaN,NaN,62.35,NaN,NaN,70.33,224.6,17.31,85.55,31.65,NaN,5.53,56.1,25.69,81.18,21.63,43.01,98.5,131.5,106.7,100.22,43.52,77
2012-06-18,112.6,14.25,116.3,62.4,294.9,26.42,94.3,NaN,NaN,63.3,NaN,NaN,70.4,226.4,17.31,85.4,31.9,NaN,5.62,56.25,25.62,81.18,21.57,42.7,99.7,132.2,106.9,101.08,43.26,77.15
2012-06-19,114.9,14.21,118,62.87,301.8,27.35,97.4,NaN,NaN,64.5,NaN,NaN,72.5,230.4,17.64,87.25,32.3,NaN,5.58,57.8,26.08,83.28,21.57,43.79,100.5,134.5,109.1,102.63,43.81,78.6
2012-06-20,115.1,14.33,119.6,63.47,303.6,28.2,98.4,NaN,NaN,64.8,NaN,NaN,73.03,241.5,17.83,88.25,32.45,NaN,5.62,58.15,26.27,84.61,21.57,44.39,101.9,137.3,109.4,102.72,43.52,79.9
2012-06-21,114.8,14.17,119.4,63.37,303.7,28.09,97.45,NaN,NaN,63.6,NaN,NaN,72.97,246.2,17.76,87.65,32.13,NaN,5.56,57.65,26.04,83.23,21.43,43.89,101.4,135.1,108.5,99.73,43.26,78.6
2012-06-25,109.9,13.92,115.2,62.4,302.5,26.91,92.3,NaN,NaN,62,NaN,NaN,71.87,242.3,16.7,84.9,31.63,NaN,5.44,56.4,25.51,79.99,20.93,42.95,98.9,129.5,105.6,99.45,42.56,75.45
2012-06-26,109,13.83,114.5,61.77,304.6,26.67,91.7,NaN,NaN,61.3,NaN,NaN,71.8,242.9,15.96,84.6,31.63,NaN,5.4,56.35,25.25,78.71,20.95,42.44,98.85,128.1,105,100.51,42.87,74.7
2012-06-27,110,13.75,115.3,62,307.2,26.93,92.15,NaN,NaN,61.15,NaN,NaN,73.33,243.4,16.49,85.55,31.75,NaN,5.38,57.3,25.53,79.85,21.22,43.6,101,130.6,107,102.34,43.44,75.6
2012-06-28,109.7,13.71,113.4,62.23,308.7,26.4,90.9,NaN,NaN,60.6,NaN,NaN,72.43,242.1,15.9,83.35,31.58,NaN,5.44,56.25,25.51,78.33,20.85,42.66,100.4,128.7,105,100.41,43.11,74.05
2012-06-29,113.1,14.17,118.2,64.2,308.6,28.11,96,NaN,NaN,63.05,NaN,NaN,75.57,247.4,16.89,88.8,32.92,NaN,5.62,59.4,27.08,84.09,21.45,44.76,105.7,135.9,108.6,102.91,44.12,78.75
2012-07-02,113.5,13.79,119.2,66.2,311.8,28.18,96.65,NaN,NaN,62.8,NaN,NaN,76.37,246.8,16.86,90.85,33.28,NaN,5.52,59.85,26.68,83.71,21.82,45.21,106.8,135.9,110.6,104.07,44.23,78.6
2012-07-03,115.3,14.33,121.7,66.8,318.8,28.58,99.3,NaN,NaN,63.9,NaN,NaN,76.83,247.7,17.09,93,33.92,NaN,5.74,61,26.5,85.47,22.03,46.32,107.3,139.3,112.2,104.75,44.51,81.25
2012-07-04,114.6,14.25,123.1,66.53,315.5,28.77,99.1,NaN,NaN,63.45,NaN,NaN,76.03,247.6,17.2,93.7,33.8,NaN,5.73,60.75,26.68,85.75,22.32,46,105,139.2,111.5,104.65,44.42,81.6
2012-07-05,114.3,14.33,123.5,67.03,316.7,28.86,100.1,NaN,NaN,62.9,NaN,NaN,75.63,245,17.34,93.5,33.67,NaN,5.83,60.6,26.99,85.32,22.36,46,104.5,139.4,112.6,105.32,44.42,81.25
2012-07-06,113.4,14.29,121.4,65.57,315.6,28.22,97.85,NaN,NaN,62.45,NaN,NaN,75.13,244.6,16.83,91.15,33.4,NaN,5.79,60.05,26.68,83.23,22.4,45.26,103.3,135.2,111.7,104.17,44.03,79.25
2012-07-09,112.4,14.58,120.3,65.7,317.5,28.16,97.6,NaN,NaN,62.3,NaN,NaN,75.03,243.4,16.43,90.45,33.33,NaN,5.88,59.4,26.73,82.52,22.44,45.17,103.6,133.5,111.8,104.17,44.4,78
2012-07-10,112.1,14.83,121.9,66.7,315.8,28.35,98.6,NaN,NaN,62.35,NaN,NaN,76.07,244.3,17,91.05,33.7,NaN,5.82,59.6,26.15,83.8,22.71,45.61,104.7,135.6,113.5,104.46,44.43,78.5
2012-07-11,112,15,119.5,65,317,27.86,98.3,NaN,NaN,62.2,NaN,NaN,76.73,244.2,16.81,90,33.6,NaN,5.79,60.3,26.02,82.33,22.61,45.13,105.8,134.2,112.8,105.71,45.31,77.2
2012-07-12,111.4,14.92,118,65.7,314.9,27.31,97,NaN,NaN,60,NaN,NaN,76.63,244,16.7,88.65,33.42,NaN,5.64,59.45,25.55,80.99,22.46,44.8,104.9,131.7,111.7,103.78,44.47,76.35
2012-07-13,112.9,15,120.4,66.93,320.5,28.35,99.6,NaN,NaN,60.6,NaN,NaN,78,246.8,17.21,90.6,33.78,NaN,5.68,60.3,26.32,82.28,22.61,45.28,106.4,134.8,113.2,107.35,45.6,77.65
2012-07-16,114.5,15.08,121.3,67.13,323.9,28.24,99.65,NaN,NaN,59.65,NaN,NaN,79.7,244.1,17.66,91.45,33.95,NaN,5.77,61.4,26.32,83.13,22.63,49,107,135.8,116.3,107.64,45.61,78.25
2012-07-17,114.2,15.25,116.4,66.27,321.9,27.59,97.55,NaN,NaN,58.9,NaN,NaN,75.23,242.8,17.59,90.8,33.73,NaN,5.71,60.6,26.22,80.8,22.75,48.88,106.4,134.5,112.8,107.93,45.38,77.3
2012-07-18,112.1,15.17,115.5,66.5,323.8,27.75,100,NaN,NaN,60.2,NaN,NaN,76.73,245.2,17.53,91.5,33.88,NaN,5.73,62.05,26.89,82.66,23,49.41,107.6,130.6,115.4,107.54,44.6,77.65
2012-07-19,112,15.17,118.6,67.93,326.4,28.07,101,NaN,NaN,62.15,NaN,NaN,77.3,249.6,18.2,93,34.08,NaN,5.8,62.95,27.08,87.7,24.37,49.58,104.3,132.9,116.3,111.59,44.31,79.4
2012-07-20,112,15.08,117.3,67.17,322.8,27.84,99.1,NaN,NaN,60.75,NaN,NaN,76.73,247.6,17.77,91.5,33.73,NaN,5.71,61.55,27.01,88.42,23.96,48.92,101.5,133.1,115.8,111.01,44.04,79.75
2012-07-23,110.2,14.83,114.4,65.73,318.3,27.14,95.25,NaN,NaN,59.55,NaN,NaN,76.03,242.3,17.2,88.75,33.55,NaN,5.52,60.65,26.5,85.94,23.69,48.4,98.8,131.9,113.5,109.66,43.41,78.85
2012-07-24,110.9,14.37,114.7,65.8,316.7,27.39,96,NaN,NaN,59.75,NaN,NaN,76.13,240.4,17.34,88.05,33.85,NaN,5.53,60.15,26.29,86.32,24.02,48.06,98.55,133.4,112.5,108.41,43.48,79.35
2012-07-25,111.4,14.25,114.7,66.37,313.5,27.65,96.55,NaN,NaN,60.7,NaN,NaN,76.6,242.8,17.54,88.55,34.35,NaN,5.5,60.65,25.55,87.13,23.81,48.05,98.65,133.9,113.7,108.21,43.7,81.2
2012-07-26,117,14.21,117.1,67.8,313.9,28.22,99.55,NaN,NaN,61.8,NaN,NaN,77.23,247.5,18.29,90.15,35.13,NaN,5.55,62.15,26.08,88.37,23.98,49.23,101.3,137.7,115.3,109.47,44.9,82.3
2012-07-27,119.6,14.71,119.5,69.53,317.9,28.69,101.7,NaN,NaN,62.4,NaN,NaN,77.93,248.9,18.63,92,35.3,NaN,5.64,63.1,26.2,89.7,24.02,49.32,102.6,140,116.4,108.31,45.2,83.95
2012-07-30,118.9,14.67,119.5,69.53,319.8,29.2,103.8,NaN,NaN,62.5,NaN,NaN,78.27,250,18.81,92.5,35.67,NaN,5.58,63.8,26.38,89.8,24.1,49.78,103.3,141.6,116.6,108.6,45.24,84.55
2012-07-31,119,14.75,118,68.8,318.9,29.02,103.8,NaN,NaN,63.4,NaN,NaN,78.87,251.7,18.6,91.6,35.5,NaN,5.56,63.6,26.25,90.18,24,50.05,102.9,140.9,118.6,108.6,45.05,84.15
2012-08-01,118.4,14.62,118.5,68,319,28.62,102.7,NaN,NaN,63.8,NaN,NaN,78.93,254.1,18.54,90.95,35.4,NaN,5.52,63.35,26.36,88.99,23.75,49.65,102,140.1,118.2,108.99,45.14,84.1
2012-08-02,116.8,14.83,117.1,67.87,320.4,28.3,100.1,NaN,NaN,63.35,NaN,NaN,78.87,254.1,18.44,89.65,35.03,NaN,5.52,62.95,25.81,87.66,23.67,48.98,100.6,138.6,117.1,107.83,45,82.4
2012-08-03,120.9,14.83,119.9,70.37,324.8,29.64,103.7,NaN,NaN,64.45,NaN,NaN,80.8,255.7,19.09,92.35,36,NaN,5.59,64.7,26.29,90.56,24.18,49.97,102.3,142.7,119.8,108.99,45.56,84.5
2012-08-06,121,15.21,119.8,70,323.1,30.09,104.2,NaN,NaN,63.5,NaN,NaN,79.67,251.7,19,92.35,35.65,NaN,5.56,63.75,25.92,91.46,23.91,49.15,102.6,145.3,119.3,109.27,45.42,86.35
2012-08-07,121.5,15.12,120.2,69.33,322.6,30.11,104.5,NaN,NaN,63.85,NaN,NaN,79.63,249.6,19,92.45,35.58,NaN,5.68,63.5,25.97,91.61,23.75,49.24,103.6,145.5,118,111.2,45.61,86.85
2012-08-08,120.6,15.04,119.8,69.6,315.1,30.11,105.7,NaN,NaN,64.7,NaN,NaN,80.43,249.9,18.96,93,35.75,NaN,5.79,64.5,25.9,91.61,23.79,49.79,103.5,145.5,119,111.88,45.83,87.4
2012-08-09,119.9,15.21,121.3,70,313.9,30.21,106.7,NaN,NaN,64.9,NaN,NaN,80.57,250,19.89,93.8,35.7,NaN,5.76,64.5,25.97,92.41,24.04,49.86,103.9,147.3,120,110.82,45.77,88.5
2012-08-10,119,15.17,121.2,69.9,312.8,30.19,105.8,NaN,NaN,65.1,NaN,NaN,80.5,247.5,19.17,93.7,35.7,NaN,5.71,63.95,26.11,91.94,24.06,49.62,104.3,145.1,120.3,110.62,45.82,87.65
2012-08-13,119.6,15.17,119.4,69.33,313.9,30.13,105,NaN,NaN,64.65,NaN,NaN,80.17,246.7,18.99,93.45,35.63,NaN,5.76,64,25.74,91.37,24,50.05,104.5,145,120.8,110.62,45.88,87.25
2012-08-14,119.8,15,119.7,69.67,315.8,30.02,105.2,NaN,NaN,64.15,NaN,NaN,80.4,248,18.93,93.6,35.63,NaN,5.76,64.35,25.65,90.56,24.06,50.55,103.9,144.8,120.7,111.59,46.23,87.5
2012-08-15,119,14.67,118.7,69.77,316.8,29.38,102.7,NaN,NaN,64.5,NaN,NaN,79.77,248.3,18.61,92.7,35.35,NaN,6.16,64.25,25.51,89.75,23.89,50.8,103,143.2,120.3,111.88,46.19,86.25
2012-08-16,119.7,14.83,119.5,69.77,318.1,29.55,104.1,NaN,NaN,65.25,NaN,NaN,79.17,248.4,19,92.8,35.5,NaN,6.26,64,25.37,90.27,24.58,51,103,144.6,120.3,112.94,46.27,86.3
2012-08-17,120,14.71,121.7,71.23,316.1,29.96,106.2,NaN,NaN,67.45,NaN,NaN,79.7,250,19.54,93.9,35.88,NaN,6.34,64.7,25.88,91.99,24.89,51.35,104.8,147.6,121.2,113.23,46.67,88.15
2012-08-20,120.2,14.92,121.3,70.7,312.9,29.83,104.6,NaN,NaN,66.75,NaN,NaN,78.6,249.3,19.3,92.75,35.7,NaN,6.32,64,25.23,91.27,25.03,50.85,104.4,145.3,120.3,111.97,46.63,87.5
2012-08-21,119.6,15.25,121.3,70.7,314.3,30.11,106,NaN,NaN,65.9,NaN,NaN,79.37,247.9,19.33,92.85,35.8,NaN,6.34,64.25,25.74,91.56,24.89,51.3,104.9,145.3,120.7,110.33,46.63,88.25
