Date,OMXS30_ABB,OMXS30_ADDT_B,OMXS30_ALFA,OMXS30_ASSA_B,OMXS30_AZN,OMXS30_ATCO_A,OMXS30_BOL,OMXS30_ERIC_B,OMXS30_SHB_A,OMXS30_HM_B,OMXS30_HEXA_B,OMXS30_INDU_C,OMXS30_INVE_B,OMXS30_NIBE_B,OMXS30_NDA_SE,OMXS30_SAAB_B,OMXS30_SAND,OMXS30_SCA_B,OMXS30_SEB_A,OMXS30_SKA_B,OMXS30_SKF_B,OMXS30_SWED_A,OMXS30_TEL2_B,OMXS30_TELIA,OMXS30_VOLV_B,OMXC20_NOVO_B,OMXC20_DANSKE,OMXC20_DSV,OMXC20_MAERSK_B,OMXC20_CARL_B,OMXC20_COLO_B,OMXC20_GMAB,OMXC20_TRYG,OMXC20_GN,OMXC20_JYSK,OMXC20_NDA_DK,OMXC20_AMBU_B,OMXC20_RBREW,OMXC20_NKT,OMXC20_SYDB,OMXH25_ELISA,OMXH25_FORTUM,OMXH25_HIAB,OMXH25_HUH1V,OMXH25_KEMIRA,OMXH25_KESKOB,OMXH25_KNEBV,OMXH25_KCR,OMXH25_NESTE,OMXH25_NOKIA,OMXH25_TYRES,OMXH25_NDAFI,OMXH25_ORNBV,OMXH25_OUT1V,OMXH25_SAMPO,OMXH25_STERV,OMXH25_TIETO,OMXH25_UPM,OMXH25_WRT1V
2019-03-08,176.8,47.95,192.6,193.75,782.5,60.18,240.85,87.02,104.3,135.9,66.43,191.25,101.58,28.69,81.63,75.97,141.1,83.48,92.82,164.4,150.5,172.9,124.9,41.35,133.75,164.48,126.3,548.8,7357.95,823,676.2,1142,138.55,308.9,246.5,57.14,154.5,517.5,96.84,145.4,38.64,19.61,30.68,31.51,11.7,13,42.88,29.69,29.83,5.34,31.09,7.69,33.24,3.4,7.59,11.69,27.18,25.98,13.68
2019-03-11,177.9,48.55,194.25,192.95,788.5,60.95,241.4,87.54,104.35,137.98,66.43,193.45,101.98,28.98,82.8,76.25,142.29,83.34,93.28,166.6,153.1,174.6,125.2,41.53,135.65,164.75,127.35,553,7412,822.6,677.2,1141.5,139.32,311.1,247.6,58.66,159.1,503,97.08,144.4,38.67,19.84,31.44,31.93,11.8,12.9,43.54,30.05,30.77,5.42,31.01,7.84,33.47,3.42,7.64,11.92,27.98,26.17,13.86
2019-03-12,177.35,49.25,195.15,193.2,781.2,61.1,242.2,87.4,102.7,135.42,66.46,193.45,102.2,29.29,82.75,75.7,141.81,82.34,92.54,167.3,152.95,173.95,124.3,41.72,134.55,164,128.05,560,7478.26,829.4,685,1135.5,138.86,309.6,254,58.5,159.1,498,96.68,147.1,38.49,19.96,32.8,31.87,11.68,12.89,43.96,31.86,31,5.43,31.17,7.84,33.92,3.44,7.62,11.8,27.88,26.02,13.87
2019-03-13,177.55,49.25,196.25,195,782.2,61.56,245.6,87.38,103.25,138.2,67.53,194.1,102.48,29.38,82.53,75.58,144.81,82.2,92,166.3,156.45,174.2,124.4,41.81,136,165.25,129.15,554.6,7570.67,827.6,693.4,1135.5,140.72,309.4,254.2,58.55,160.6,497.2,96.35,147.2,38.49,19.55,33.42,31.9,11.79,12.96,43.81,32.07,30.89,5.4,31.15,7.85,34.33,3.48,7.64,11.67,28.34,25.87,13.91
2019-03-14,178.85,49.25,198.75,197.4,789.4,62.25,245.75,88.36,103.6,143.04,68.36,195.8,103.73,29.4,83.81,75.95,146.43,82.86,93.36,169.9,156.8,176.15,126.3,42.3,136.55,166.5,132.35,560.8,7628.21,817,699.4,1140.5,141.73,313,256.1,59.29,160.3,497.8,96.68,148,39.47,19.86,34.4,32.59,11.84,13.31,44.57,32.37,31.63,5.47,31.84,7.96,34.63,3.44,7.73,11.91,28.12,26.35,14.2
2019-03-15,177.7,49.95,201.1,198.5,781.5,62.58,244.8,89.18,104.6,136,69.71,196.25,104.48,29.34,83.92,76.18,147.23,82.48,94.14,171.85,159.45,176.75,128.05,42.51,137.2,167.5,133.25,567.6,7575.9,820.4,707.8,1122.5,143.67,312.6,256.5,59.88,162.4,504,95.63,150,39.51,19.93,34.64,32.87,11.87,13.37,44.55,32.6,31.51,5.62,32.11,8.02,34.14,3.47,7.75,11.55,28.38,26.75,14.63
2019-03-18,180,50,199.1,197.6,787,62.65,248.05,88.38,106.4,137.5,69.49,197.65,105.03,29.04,85.27,77.95,147.52,83.46,96.18,174.5,160.2,178.8,129.8,42.82,137.15,169.4,134.2,560,7643.9,823.8,704,1116,143.9,309.2,262,60.62,163.1,506.5,95.3,152.3,40.13,19.89,34.54,32.63,11.88,13.6,44.7,32.35,31.81,5.56,32.19,8.13,34.56,3.52,7.83,11.73,28.36,27.09,14.55
2019-03-19,180.7,51,204.1,197,787.9,63.95,252.85,89.66,106.75,138.52,68.96,199.05,105.6,29.23,84.47,78.4,149.57,84.98,95.42,175.4,162.55,178.6,129.35,42.81,141,172.25,126.65,562.6,7820,827.8,713,1117.5,144.84,314.3,262.5,60.25,166.2,504,95.63,153.8,40.28,19.98,35.44,33.18,11.82,13.71,45.3,33.04,32.11,5.58,32.32,8.1,35.11,3.57,7.84,11.95,28.78,27.42,14.85
2019-03-20,178.15,50.63,202,196.55,787,62.75,255,89.6,106.2,138.88,69.5,197.85,105.48,29.2,83.87,78.1,147.23,83.74,94.44,175.25,161.3,177.8,128.85,42.79,139.5,172.3,125.65,552,7738.05,819.2,715.6,1158.5,144.29,314.8,261,60,169.6,488,97.89,152.1,40.39,19.61,34.46,33.23,11.63,13.7,45.18,32.62,31.12,5.47,31.48,8.08,35.09,3.6,7.79,11.6,28.66,26.89,14.57
2019-03-21,177,49.3,202.1,197.6,792.7,63.13,257.15,90,104.95,136.98,68.11,196.6,104.95,29.01,84.09,76.53,148.47,81.14,95.34,171,160.75,179,129.25,42.84,139,172.33,124,554.4,7689.23,822.4,716,1153.5,142.66,312.7,257.1,60.25,173.2,485,95.46,150.8,40.65,19.85,34,33.15,11.6,13.71,44.87,32.86,31.47,5.52,31.49,8.06,35.04,3.65,7.82,11.39,28.4,26.48,14.33
2019-03-22,173,48.65,200.3,194.05,788.6,61.56,251.4,86.84,103.2,136.08,67.99,194.3,104,28.63,83,74.78,144.33,78.6,94.06,170.5,155,176.2,127.45,42.15,134.75,168.18,121.55,546.8,7568.92,819.6,717.4,1153,142.2,310.9,251.3,59.19,173,482.6,92.22,140.5,40.41,19.68,33.02,32.49,10.71,13.63,44.31,32.75,31.33,5.24,30.83,7.9,34.9,3.45,7.68,10.78,26.98,25.5,13.9
2019-03-25,171.55,47.7,203,193.7,785.5,61.43,250.6,86.7,103,137.88,68.14,193.15,103.75,28.45,82.63,73.85,142.9,78.1,94.36,172.25,154.2,174.2,127.85,41.95,133,169.23,121.25,542,7516.62,809.8,714.4,1148,141.81,311,248.9,59.4,168.1,472.2,90.28,138.5,40.37,19.82,32.34,32.35,10.64,13.55,44.13,32.23,31.17,5.16,30.42,7.9,34.19,3.34,7.64,10.59,26.56,25.41,13.68
2019-03-26,171.8,47.95,202.8,194.15,792,61.64,252.45,86.12,104.5,137.2,67.44,191.9,103.3,28.83,82.75,73.03,140.76,77.8,95.1,172.35,155.25,175,127.55,41.43,135.8,172.83,120.6,545.8,7464.31,828.2,725.8,1172,141.42,318,246.3,59.9,173.7,474.4,93.92,134,40.12,19.98,32.7,32.82,10.59,13.51,44.4,31.97,31.4,5.13,30.09,7.96,34.49,3.37,7.65,10.52,26.86,25.12,13.87
2019-03-27,172.4,48.05,204,197.3,788,61.41,256.2,85.26,105.7,140,67.64,193.75,104.13,29.13,81.54,72.47,141.14,78.48,87.9,173.85,156.85,154.15,127.55,41.93,139.35,171.93,121.1,543,7548,828,721.6,1154,141.81,301.5,252,59.4,172.8,474.4,93.44,136.6,40.15,18.61,32.82,32.88,10.88,13.55,44.48,32.38,32.37,5.14,30.2,7.89,32.99,3.33,7.59,10.62,26.74,25.43,14.01
2019-03-28,172.75,48.6,209.2,200.2,800.9,61.73,259.65,85.3,99.04,141.48,69.06,193.35,104.68,29.56,79.46,73.6,141.67,79.68,81.8,174.55,157.9,142.15,127.2,41.95,141.15,172.93,116.75,539.8,7349.23,836.8,731,1165.5,141.96,308,250,56.8,176.1,490.4,94.09,137,39.91,18.55,32.62,32.51,10.76,13.46,44.66,32.83,31.55,5.05,30,7.63,33.15,3.19,7.5,10.56,26.86,25.28,14.04
2019-03-29,174.45,48.25,213.4,200.7,752.3,62.41,264.6,85.42,98.1,155,69.29,194.75,104.68,29.76,70.75,74.47,143.71,80.6,80.48,168.9,154.4,131.35,123.85,41.95,144,174.2,116.8,550.4,7359.69,831.2,730.2,1155,141.81,309,257.1,50.79,176.1,491,95.54,138,40.22,18.23,32.86,33.17,11.02,13.56,44.96,31.69,31.67,5.07,29.84,6.81,33.42,3.24,7.35,10.9,27.2,26,14.39
2019-04-01,177.52,50.38,214.9,202.45,765.2,64.97,274.6,86.91,97.83,154.46,70.54,197,106.96,30.44,71.84,76,147.98,81.32,81.98,173.65,161.1,135.68,125.05,42.3,148.46,173.8,121.78,554.6,7641.28,833.6,739.6,1183.5,143.05,311.2,265,51.7,173.95,489.1,99.8,141.7,40.79,18.44,34.52,34,11.22,13.71,46.57,33.27,31.97,5.12,30.46,6.89,34.02,3.45,7.48,11.45,27.38,27.18,14.72
2019-04-02,179.5,51.13,213,197.5,772.5,65.58,275.3,88.44,101.6,154.5,71.34,201,107.5,30.71,73.26,75.9,150.9,81.66,83.92,172.6,163.4,144,123.9,41.99,149.3,173.73,122.55,586.4,7718.87,840,740,1183,145.85,313.3,267.4,52.18,174.8,497.5,100.73,142.1,41.04,18.75,34.9,34.17,11.27,13.72,46.86,33.69,32.55,5.15,30.69,7.01,34.4,3.59,7.58,11.52,27.62,27.46,14.7
2019-04-03,182.05,52.63,218.1,203.1,762.4,67.2,283.7,89.82,102.65,159,73.09,205.4,108.7,31.2,74.61,77.6,153.47,84.3,85.62,174.65,168.05,145.3,125.8,42.5,153.35,169.93,124.05,584,7752,845,737.6,1175.5,146.62,317.7,272.4,53.45,179.45,494.2,103.73,141.9,41.2,19.1,35.5,34.49,11.39,13.8,47.36,34.44,32.62,5.25,31.4,7.16,33.94,3.69,7.65,11.99,27.96,28.25,14.72
2019-04-04,182.05,52.88,216.9,203.3,753.3,65.93,279.2,88.68,103.5,162.5,73.2,205.8,108.13,30.83,76.33,77.45,153.37,83.2,86.04,173.6,165.65,146.55,123.8,42.24,143.5,168.78,125.3,577.8,8174,843,715,1172.5,145.92,308.9,274,54.96,177.15,492,103.32,143.6,38.59,19.15,36.06,34.37,11.4,13.72,47.31,33.8,32.39,5.25,31.57,7.33,34.05,3.68,7.73,12.02,28.04,28.25,14.65
2019-04-05,181.95,52.75,218.7,202.5,756,67.58,283.9,89.08,102,162.42,73.69,206.1,108.18,31.15,76.42,77.68,156.18,84,85.7,174.35,169,146.4,123.6,42.22,145.8,168.9,123,580,8012,839.8,719.8,1190,146.62,311.9,272,54.58,182.15,493,102.43,141.8,38.57,19.1,35.74,34.44,11.51,13.8,47.93,33.98,32.86,5.26,32.2,7.33,34.38,3.68,7.76,12.17,27.9,27.3,15.12
2019-04-08,181.5,52.25,218.3,204.3,756.5,67.3,283.9,90.24,101.5,164.94,73.31,207.4,107.88,31.13,75.99,77.03,156.18,83.6,85.78,174.25,167.95,147.3,123.75,42.26,145.3,170.05,123.25,577,8122,849.6,717,1176.5,147.71,312,272.3,54.31,181,487.5,104.94,142.8,38.5,18.65,35.18,34.09,11.37,13.77,47.24,33.8,33.2,5.24,32.16,7.3,34.42,3.68,7.74,12.04,28.26,26.82,14.81
2019-04-09,180.35,53.88,215.7,203.4,753.2,67.15,280.9,89.5,103.05,161.9,71.8,205.7,107.4,30.9,75.88,76.55,156.13,81.7,87.26,172.15,166.5,147.65,124.5,42.19,143.25,169.63,122.15,573.8,8100,848.6,719.8,1161,145.3,313.8,269.6,54.12,178.6,485.5,105.35,141,38.78,18.72,34.9,34.35,11.25,13.33,46.91,33.68,32.72,5.18,32.05,7.27,34.31,3.68,7.7,11.75,28.42,26.37,14.65
2019-04-10,179.65,54,217.6,206.4,755.7,67.53,283.4,90.4,104,163.12,72.14,206.3,107.38,31.55,75.6,76.38,158.08,81.74,88.1,174.75,168.2,147,125.6,42.69,144.55,169.7,121.65,569.6,8304,850,710,1179.5,150.74,314.5,265.8,54.22,177.15,485.4,105.35,140.8,39.23,19.2,36.16,33.51,11.29,13.5,47.5,34.34,32.81,5.17,30.33,7.25,34.05,3.66,7.17,11.95,26.64,26.55,14.8
2019-04-11,180.8,54.38,218.1,206,740.2,67.78,282.2,91.36,103.95,161.94,72,208.4,107.28,31.33,76.54,77.38,158.37,81.7,88.8,176.05,168,148.15,124.95,41.23,145.1,169.4,124.15,572,8434,850,704.8,1162.5,153.22,312.1,268.9,54.84,176.35,486,110.05,143,38.67,18.9,36.44,33.09,11.43,13.5,47.39,34.46,32.56,5.18,30.87,7.32,32.99,3.62,7.31,11.79,26.5,26.62,14.87
2019-04-12,182.8,54.63,224.1,207.1,737.2,68.9,287.8,91.4,104.45,162.18,72.77,211.2,107.68,31.35,77.57,76.33,160.32,82.72,90.4,176.7,171.9,149.7,125.15,41.19,147.1,166.93,127,575.4,8514,847.2,693.4,1159,155.01,336.3,273.8,55.42,175.7,486.4,111.02,144.5,38.27,18.78,37.22,32.95,11.5,13.18,47.43,35.93,32.62,5.21,30.99,7.42,32.6,3.7,7.33,11.94,26.26,26.81,14.95
2019-04-15,183.25,55.75,225,206,737,68.63,287.3,90.32,105.55,162.52,73,212.7,108.5,31.25,78.18,77.22,160.37,81.58,90.5,175.6,172.5,151,125,41.28,146.5,166.2,127.3,579,8618,856,697.8,1149,154.39,335,275.1,55.69,188.7,488.1,112.64,145,38.12,18.8,36.64,32.51,11.57,13.25,47.4,36.29,32.76,5,30.84,7.46,32.67,3.68,7.29,11.84,26.34,26.57,15.02
2019-04-16,184.6,56,229.2,205.4,737,69,286.5,89.7,106.05,164.3,73.29,214.3,108.85,31.29,78.33,77.88,159.51,81,91.38,174.15,172.7,153.3,124.05,41.26,147.15,165.63,128.65,578,8776,847.6,697,1127,156.1,339.6,276,55.82,192.65,483.3,110.94,145.1,37.41,18.4,37.68,32.31,11.65,12.99,47.55,36.7,32.47,5.01,31.11,7.5,32.03,3.66,7.39,11.55,26.18,25.63,15.2
2019-04-17,194.55,55.5,229.5,206.1,723.7,69.75,289.5,94,103.15,165.52,73.71,214.2,109.15,31.19,77.88,78.88,161.46,80.84,91.64,175.05,174.9,154.65,124.3,41.08,148.4,161.38,128.9,576.4,8994,840,685.4,1122,155.94,328,277.3,55.8,190.8,473.1,113.13,146.2,38,18.57,36.72,31.68,11.53,12.66,47.38,36.6,31.92,5.08,31.12,7.44,30.87,3.73,7.45,11.35,25.8,25.17,15.08
2019-04-18,195.15,55.88,230.2,210.4,723.2,70.63,286.6,94.1,104.1,167.16,74.2,208.9,109.68,31.51,77.88,78.5,167.27,81.4,91.26,175.5,177.7,154.85,124.15,41.05,150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.62,18.33,37.56,32.18,11.51,12.68,48.07,37.13,32.21,5.14,31.34,7.49,30.86,3.69,7.51,11.38,25.62,25.42,15.52
2019-04-23,193.7,55.63,231.5,210.3,727.8,71.08,288.5,94.48,105.2,165,74.66,208.2,109.1,31.81,78.24,79.25,166.13,81.34,91.2,175.5,176,154.5,123.3,41.18,147.75,162.18,127.3,578.2,8932,848.4,692,1123.5,157.81,333.6,275.3,55.6,186.35,489,98.87,144.4,37.77,18.67,37.86,32.5,11.64,12.71,48.15,36.6,32.97,5.12,31.18,7.44,31.07,3.63,7.51,11.59,25.86,25.73,15.23
2019-04-24,194.9,56.5,224.8,211.1,728.1,71.43,287.4,95.4,104.2,164.48,75.51,210.3,109.25,31.74,77.25,79.33,170.31,81.28,91.32,175.85,179,154.5,126.4,40.63,152,161.75,127.25,580,8872,850.2,690.8,1119,156.25,336.2,272.3,54.8,185.35,489.1,93.6,142.8,37.34,18.56,37.54,32.06,11.62,12.55,48.24,36.65,32.21,5.16,30.8,7.34,30.92,3.52,7.43,11.48,25.74,25.72,15.11
2019-04-25,196.25,57.25,220.8,206.8,735.9,75,285.3,94.32,104.2,167.46,75.46,211.7,110.95,32.06,77.5,79.65,170.5,83.42,91.42,177.65,174.05,152.35,129.25,40.8,153,161.7,126.55,588.8,8818,842.2,689,1105,156.87,332.7,271.7,54.4,190.9,478,92.14,139.7,37.51,18.24,38.46,36.03,11.42,12.19,49.85,36.67,32.22,4.7,30.39,7.3,29.93,3.48,7.52,11.85,27.5,26.16,14.72
2019-04-26,194.85,57.5,219.8,203,721.2,73.4,286.6,95.24,104.85,167.76,75,214.6,112.45,31.93,78.57,83.63,168.46,82.32,92.96,169.6,176,154.85,131.8,40.85,152.5,163.75,128.5,594.8,8898,864,709.6,1131,159.36,342,277,55.36,193.3,479,94.41,143.8,37.5,18.67,36.64,34.87,12.65,12.23,48.9,37.73,31.54,4.77,30.58,7.42,29.63,3.42,7.56,11.6,26.6,25.87,14.41
2019-04-29,196.45,58.63,220.4,204.5,730.8,74.25,288,95.32,104.65,166.4,74.89,215.4,112.63,32.1,78,81.25,169.79,84.12,92.7,170.1,178.4,157.4,129.9,40.69,152.8,165.98,130.55,587,8850,862.8,704,1131,158.43,342.9,277.5,54.81,190.75,482.8,95.87,145,37.76,18.71,37.4,34.52,12.5,11.77,49.01,37.55,29.91,4.76,30.28,7.33,29.66,3.45,7.52,11.54,26,25.84,14.43
2019-04-30,196.2,57.88,220.4,202.6,733,73.8,282,94,103.65,165.58,74,213.6,113.18,31.9,74.75,78.13,167.17,82.82,90.62,165.3,175.75,154.05,126.7,40.44,152,162.75,118.05,615,8672,859.8,718.2,1105,157.96,340.7,268.1,53.63,190.95,477,99.35,143.7,37.83,18.84,36.52,34.01,12.61,11.58,48.86,37.12,29.44,4.68,29.82,7.21,29.63,3.4,7.42,11.07,25.32,25.11,14.22
2019-05-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163.65,119.4,618,8776,872.6,715.6,1101,158.89,325,269.5,53.9,181.95,488,100.97,141.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-02,195.5,57,218.2,202.5,719.9,72.13,272.3,92.4,104.65,168.06,72.94,213,112.45,31.93,75.88,78.2,163.56,82.82,91.26,165.7,172.55,153.45,126.35,40.32,149.75,163.53,117.55,627,8710,858.6,705,1095,157.03,317.5,266.1,52.92,180.45,485.4,99.6,127.9,37.5,18.38,37.08,34.06,12.61,11.46,48.9,36.4,29,4.59,29.8,7.1,29.29,3.26,7.45,11.31,25.3,25.4,13.81
2019-05-03,195.25,57.88,220.5,205.2,731.7,72.9,270.5,92,104.65,169.96,72.91,212.9,113.1,32.13,76.31,75.97,162.08,83.6,91.72,164.15,172.3,155.2,127.6,40.61,148.9,158.68,115.9,625,8696,875.4,705.6,1110.5,157.34,321.8,265.9,53.46,179.9,494,101.22,128.1,37.9,18.54,36.52,35.05,12.63,11.76,48.62,36.38,29.43,4.58,29.59,7.15,29.58,3.25,7.44,11.36,25.3,25.31,13.87
2019-05-06,187.2,56.5,217.9,202.8,731.5,71.65,251,91.86,104.3,167.9,70,209.9,110.7,31.51,76.29,75.6,159.84,83,91.24,162.6,168.3,152.4,126.4,40.4,145.7,158.7,115.4,617.2,8392,869.6,711.2,1104,157.18,317.8,264.4,52.91,175.55,493.2,101.38,126.1,37.74,18.41,35,35,12.33,11.6,48.36,35.57,28.94,4.56,28.75,7.12,29.44,3.22,7.35,11.08,25.08,25.01,13.73
2019-05-07,183.6,56.25,213.5,199.45,730,70.4,241.3,89.14,101.95,166.44,68.76,207.1,109.83,31.36,74.62,72.43,156.85,80.04,88.64,160.45,164.2,148.3,122.45,40.34,141,158.9,113.05,611,8402,868.4,726.2,1098.5,157.65,319.2,260,51.95,174.9,497.1,102.43,126.9,37.98,18.69,34.94,34.52,12.22,11.47,48.64,35.28,28.75,4.47,28.18,6.96,29.65,3.03,7.3,10.75,25.16,24.35,13.66
2019-05-08,184.5,56.5,213.4,201.1,740,70.78,243.2,89.5,102.35,161.98,69.57,208,110.93,31.74,73.67,73.03,158.51,79.9,89.02,161.5,164.95,147.4,126,40.55,143.45,161.85,112.1,608,8412,873.6,716.6,1118,157.81,319.9,261.7,51.08,176.35,493.8,103.08,125.8,38.14,18.64,34.4,34.61,12.2,11.55,48.67,35.23,28.28,4.45,27.4,6.87,29.53,3.04,7.22,10.75,25.38,24.3,13.72
2019-05-09,182.25,55.63,209,197.95,741,69.3,235.5,87.8,100.6,158.74,68.47,202.9,106.7,31.06,72.95,72.22,154.47,80.02,88.3,159.2,161.15,143.5,124.75,40.21,140,161.18,108.6,600,8162,875.4,723.6,1088,157.18,319.8,257.2,50.29,175.9,494.1,96.35,125.2,37.93,18.27,33.56,33.76,12.29,11.53,48.01,34.17,28.23,4.36,26.63,6.73,29.31,2.76,7.14,10.57,25.26,23.96,13.48
2019-05-10,184.6,56.5,209.7,195.55,724.1,69.75,238.2,88.46,101.15,158.96,68.81,203.1,107.63,31.21,73.68,72.58,154.42,80.54,89.28,160.1,161.6,146.65,126.8,40.4,140.05,160,112.1,604.4,8132,874.4,718,1090,158.27,316.6,261.3,50.58,140,492,98.14,126.6,38.47,18.64,33.7,34.16,12.49,11.57,49.64,34.61,28.82,4.34,26.05,6.82,29.3,2.84,7.19,10.7,25.84,24.32,13.52
2019-05-13,180.4,55.88,206.9,193.65,718.8,67.25,229.2,87.22,101,155.02,67.26,199.25,105.43,31.19,72.15,69.95,150.95,77.64,88.6,158.9,156.25,144,124.75,39.91,136.55,157.05,110.3,591.2,7894,872.8,710,1085.5,157.5,306.9,255,49.81,125.6,488.5,94.9,124.7,38.22,18.44,32.12,33.09,12.12,11.36,49.02,33.08,28.26,4.27,25,6.66,28.46,2.7,7.07,10.27,25.46,23.53,13.3
2019-05-14,180.5,56.75,208.8,196.2,726,68.13,233.7,87.66,101.65,157.46,67.71,202.7,107.9,31.25,72.54,70.08,153.18,77.5,89.36,161.35,159.15,145.2,125.5,40.27,140.4,157,107.8,591.4,7878,872.8,708.2,1115,158.43,314.4,256.6,50.05,130.95,485.2,98.14,125,38.62,18.84,32.26,33.53,12.13,11.43,49.09,33.68,29.28,4.27,25.4,6.73,28.92,2.83,7.16,10.31,25.56,23.57,13.54
2019-05-15,181.3,63.38,208.6,195.1,727.5,68.4,232.8,88.38,101.35,158,67.76,202.7,108.23,31.7,72.31,70.97,153.47,76.78,89.42,162.1,158.3,144.05,125.2,40.36,141.7,156.5,106.5,592.2,7838,880,701,1107.5,159.05,324,253.6,50.2,129.15,491.6,95.87,124.2,38.77,18.97,31.7,33.75,12.38,11.5,48.83,33.17,29.78,4.23,25.82,6.73,28.97,2.78,7.15,10.31,25.58,23.51,13.65
2019-05-16,185.2,65,213,198.1,733.4,70.6,237.3,90.26,101.85,159.9,68.96,206.1,110,32.73,72.72,72.5,156.94,78.08,89.56,162,160.25,145.15,127.5,40.65,143.05,156.65,108.5,595.2,7982,881.4,716.4,1150.5,164.02,337,252.9,50.37,124.6,495.2,98.3,123.8,39.33,19.29,31.9,34.2,12.42,11.58,51.26,33.5,30.75,4.41,25.85,6.75,29.24,2.82,7.24,10.4,25.9,23.82,13.88
2019-05-17,184.7,65.25,210.5,196.3,730.3,69.72,233.9,90.7,101.2,160,68.99,204.7,109.7,32.58,72.12,71.43,154.75,78.44,89.24,161.15,158.5,144,127.95,40.8,141.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.56,19.23,32.4,34.61,12.48,11.83,51.34,33.06,31.83,4.44,25.98,6.71,29.42,2.82,7.18,10.42,26,23.72,13.81
2019-05-20,182.15,65.75,209.1,194.8,725.4,68.08,229.4,92.26,100.6,155.42,67.14,200.6,108.73,31.64,71.27,71.15,151.42,76.14,88.92,159.75,155.5,143.5,128.75,40.86,138,158.45,110.7,595,7616,880,714,1154,162.15,326.7,248.2,49.68,120,498.4,96.35,124.8,40.02,19.1,31.26,33.66,12.18,11.79,51.4,32.15,31.9,4.49,25.89,6.62,29.1,2.73,7.16,10.11,26.06,23.22,13.68
2019-05-21,183.4,67,211.4,194.95,730.4,69.53,234,93.28,101,155.8,68.26,201.7,108.93,31.9,72.3,71.35,153.85,77.1,89.24,161,158.2,143.5,129.3,40.74,140.5,159.43,110.45,592,7736,875,720.6,1198.5,161.38,332.2,252.5,49.92,119.85,495.6,97.25,124,39.94,19.64,32.02,34.51,12.48,11.84,51.78,32.99,32.58,4.57,26.09,6.72,29.65,2.81,7.2,10.24,25.58,23.46,13.86
2019-05-22,182.9,66.25,211.8,196.5,733.5,68.93,231.4,96.74,98.8,153.64,68.3,200.2,108.65,31.88,71.14,70.83,152.71,77.1,88,160.65,156.25,139.95,129.4,40.61,138.6,160.23,111.1,604,7732,885.6,732.6,1203,162,336.1,251.4,49.34,121.15,497.7,98.22,123.9,39.97,19.82,31.98,34.79,12.47,11.68,51.92,32.81,32.13,4.59,25.69,6.62,29.86,2.75,7.14,10.26,25.9,23.48,13.95
2019-05-23,180.2,65.25,204.7,192.55,743.3,66.15,220.25,93.56,97.8,148.06,66.07,197.2,106.53,31.31,70.32,69.55,145.62,75.04,87.24,158.2,151.25,139.55,129.45,40.15,135.2,161.95,110.55,600.6,7390,882.2,722.4,1199.5,162.15,330,250.8,49,115.4,491.7,95.14,124.4,39.5,19.4,30.4,33.55,12.28,11.58,51.16,31.85,31.19,4.41,25.78,6.55,29.84,2.62,7.05,9.9,25.42,22.77,13.6
2019-05-24,179.35,64.63,203.9,193.95,746,66.38,222.85,94.9,97.8,150.5,66.01,198.3,107.88,31.4,70.25,69.85,146.19,75.3,87.7,159,152.25,140.8,130.25,40.37,137.25,161.98,112.8,604.4,7200,894.8,724.8,1223.5,163.4,329.4,253.8,49.03,107.55,495.9,94.49,124.5,39.84,19.43,30.52,33.96,12.4,11.7,51.06,32,30.95,4.47,25.71,6.57,29.98,2.71,7.12,9.89,25.72,22.88,13.56
2019-05-27,180.15,64.5,202.9,193.4,736.1,66.03,223,95.28,97.2,150.9,66.19,196.95,107.53,31.33,70.74,70.03,144,75.3,87.22,158.8,151.85,140.6,130.05,40.61,136.15,160.73,112.7,599.4,7030,899.6,720.8,1197,164.02,324.8,252.9,49.12,108.4,491,90.28,124.1,40.35,19.49,31.22,34.5,12.44,11.91,50.88,32.06,31.26,4.55,25.75,6.6,29.89,2.74,7.13,9.89,25.72,22.97,13.63
2019-05-28,179,65.25,202,192.9,732,66.13,222.05,95,95.74,151.9,65.67,195.75,106.35,31.8,69.9,69.28,144.14,74.44,86.68,159.25,152.75,138.8,132.05,40.49,138,161.6,112.5,613.8,7216,902.8,722.6,1216.5,164.02,327.2,253.5,48.73,110.65,490.3,85.74,125.6,40.11,19.21,30.38,34.08,12.44,11.92,50.44,31.96,31.24,4.52,26.08,6.53,29.47,2.67,7.15,9.61,25.14,22.57,13.55
2019-05-29,176.8,64.25,202.1,189.35,723,65.05,217.85,91,95.1,150,64.63,194.95,105,30.88,69,67.35,143.09,73.38,85.74,156.55,149,136.45,128.8,39.92,135.5,157.35,110,597.4,7180,880.6,712.6,1147.5,162.62,314.8,253.9,48.26,103.85,476,82.58,125.7,39.69,19.13,29.96,33.79,12.27,11.75,49.53,31.19,30.22,4.42,25.72,6.52,29.14,2.62,7.06,9.39,24.52,22.34,13.3
